BIOGUIDE_ID,OFFICE,PROGRAM,CATEGORY,YTD,AMOUNT
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,NETWORK SERVICES,NETWORK SERVICES TOTALS:,7065365.81,4560921.98
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,RENT  COMMUNICATION  UTILITIES,1290076.28,135496.25
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,OTHER SERVICES,104485.87,67395.82
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,SUPPLIES AND MATERIALS,5707.21,5619.32
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,EQUIPMENT,906979.68,906979.68
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,WIDE AREA NETWORK TOTALS:,2307249.04,1115491.07
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,OTHER SERVICES,397898.35,102556.22
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,SUPPLIES AND MATERIALS,28960.62,0
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,EQUIPMENT,683314.68,332264.02
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,CAMPUS NETWORKING TOTALS:,1110173.65,434820.24
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,CONSOLIDATED SERVICE CENTER,OTHER SERVICES,20557.79,12317.88
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,CONSOLIDATED SERVICE CENTER,EQUIPMENT,26634.13,0
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,CONSOLIDATED SERVICE CENTER,CONSOLIDATED SERVICE CENTER TOTALS:,47191.92,12317.88
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,CARPET SERVICES,OTHER SERVICES,15721.65,3744.1
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,CARPET SERVICES,SUPPLIES AND MATERIALS,13304.1,1085.34
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,CARPET SERVICES,EQUIPMENT,232004.38,97416.44
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,CARPET SERVICES,CARPET SERVICES TOTALS:,261030.13,102245.88
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY & UPHOLSTERY SERVICES,TRANSPORTATION OF THINGS,1514.82,691.6
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY & UPHOLSTERY SERVICES,RENT  COMMUNICATION  UTILITIES,20.35,0
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY & UPHOLSTERY SERVICES,SUPPLIES AND MATERIALS,54598.17,20019.49
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY & UPHOLSTERY SERVICES,EQUIPMENT,58123.11,19734.62
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY & UPHOLSTERY SERVICES,DRAPERY & UPHOLSTERY SERVICES TOTALS:,114256.45,40445.71
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,FINISH SCHEDULE,TRANSPORTATION OF THINGS,72.61,72.61
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,FINISH SCHEDULE,SUPPLIES AND MATERIALS,52041.64,18403.68
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,FINISH SCHEDULE,EQUIPMENT,329417.51,53978.09
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,FINISH SCHEDULE,FINISH SCHEDULE TOTALS:,381531.76,72454.38
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,CENTRAL WAREHOUSE/RCVG INIT,OTHER SERVICES,707562.38,227318.83
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,CENTRAL WAREHOUSE/RCVG INIT,CENTRAL WAREHOUSE/RCVG INIT TOTALS:,707562.38,227318.83
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,BENEFITS AND COMPENSATION,OTHER SERVICES,14623.75,14623.75
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,BENEFITS AND COMPENSATION,EQUIPMENT,513948.75,23313.02
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,BENEFITS AND COMPENSATION,BENEFITS AND COMPENSATION TOTALS:,528572.5,37936.77
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,ACCESS INFO SYST TECH SERVICES,OTHER SERVICES,28210,28210
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,ACCESS INFO SYST TECH SERVICES,EQUIPMENT,133000,0
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,ACCESS INFO SYST TECH SERVICES,ACCESS INFO SYST TECH SERVICES TOTALS:,161210,28210
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,ACCESS INFO SYST TECH SERVICES,OFFICE TOTALS:,106984577.3,36519378.72
,FISCAL YEAR 2019 CLERK OF THE HOUSE,SALARIES  OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,21057181.26,5349444.7
,FISCAL YEAR 2019 CLERK OF THE HOUSE,SALARIES  OFFICERS & EMPLOYEES,TRAVEL,60631.73,10586.28
,FISCAL YEAR 2019 CLERK OF THE HOUSE,SALARIES  OFFICERS & EMPLOYEES,TRANSPORTATION OF THINGS,6154.81,2137.13
,FISCAL YEAR 2019 CLERK OF THE HOUSE,SALARIES  OFFICERS & EMPLOYEES,RENT  COMMUNICATION  UTILITIES,195736.4,83226.52
,FISCAL YEAR 2019 CLERK OF THE HOUSE,SALARIES  OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,23986.89,8442.98
,FISCAL YEAR 2019 CLERK OF THE HOUSE,SALARIES  OFFICERS & EMPLOYEES,OTHER SERVICES,1451720.83,412312.61
,FISCAL YEAR 2019 CLERK OF THE HOUSE,SALARIES  OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,444479.98,110271.75
,FISCAL YEAR 2019 CLERK OF THE HOUSE,SALARIES  OFFICERS & EMPLOYEES,EQUIPMENT,689268.72,429513.04
,FISCAL YEAR 2019 CLERK OF THE HOUSE,SALARIES  OFFICERS & EMPLOYEES,SALARIES  OFFICERS & EMPLOYEES TOTALS:,23929160.62,6405935.01
,FISCAL YEAR 2019 CLERK OF THE HOUSE,RECEPTIONS,OTHER SERVICES,200,0
,FISCAL YEAR 2019 CLERK OF THE HOUSE,RECEPTIONS,SUPPLIES AND MATERIALS,983.75,0
,FISCAL YEAR 2019 CLERK OF THE HOUSE,RECEPTIONS,RECEPTIONS TOTALS:,1183.75,0
,FISCAL YEAR 2019 CLERK OF THE HOUSE,FAMILY ROOM,SUPPLIES AND MATERIALS,7825.51,0
,FISCAL YEAR 2019 CLERK OF THE HOUSE,FAMILY ROOM,FAMILY ROOM TOTALS:,7825.51,0
,FISCAL YEAR 2019 CLERK OF THE HOUSE,FAMILY ROOM,OFFICE TOTALS:,23938169.88,6405935.01
,FISCAL YEAR 2019 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,1294779.73,383075.34
,FISCAL YEAR 2019 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,TRAVEL,7786.76,2921.5
,FISCAL YEAR 2019 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,RENT  COMMUNICATION  UTILITIES,8439.95,2883.54
,FISCAL YEAR 2019 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,2015.6,1771.35
,FISCAL YEAR 2019 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,OTHER SERVICES,24250,6250
,FISCAL YEAR 2019 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,60322.85,42592.16
,FISCAL YEAR 2019 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,EQUIPMENT,18666.47,9427.27
,FISCAL YEAR 2019 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,SALARIES  OFFICERS & EMPLOYEES TOTALS:,1416261.36,448921.16
,FISCAL YEAR 2019 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,OFFICE TOTALS:,1416261.36,448921.16
,FISCAL YEAR 2019 SERGEANT AT ARMS,PERSONNEL,PERSONNEL COMPENSATION,10785135.35,2735391.45
,FISCAL YEAR 2019 SERGEANT AT ARMS,PERSONNEL,PERSONNEL TOTALS:,10785135.35,2735391.45
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,TRAVEL,158269.41,158269.41
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,OTHER SERVICES,81611.35,81611.35
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,NON - PERSONNEL TOTALS:,239880.76,239880.76
,FISCAL YEAR 2019 SERGEANT AT ARMS,RECEPTIONS,SUPPLIES AND MATERIALS,553.2,0
,FISCAL YEAR 2019 SERGEANT AT ARMS,RECEPTIONS,RECEPTIONS TOTALS:,553.2,0
,FISCAL YEAR 2019 SERGEANT AT ARMS,OVERSEAS TRVL CAP POLICE REIMB,TRAVEL,526057.51,526057.51
,FISCAL YEAR 2019 SERGEANT AT ARMS,OVERSEAS TRVL CAP POLICE REIMB,OTHER SERVICES,244398.93,244398.93
,FISCAL YEAR 2019 SERGEANT AT ARMS,OVERSEAS TRVL CAP POLICE REIMB,OVERSEAS TRVL CAP POLICE REIMB TOTALS:,770456.44,770456.44
,FISCAL YEAR 2019 SERGEANT AT ARMS,OVERSEAS TRVL CAP POLICE REIMB,OFFICE TOTALS:,11796025.75,3745728.65
,FISCAL YEAR 2019 OFFICE OF THE PARLIAMENTARIAN,SALARIES  OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,1205874.93,305374.98
,FISCAL YEAR 2019 OFFICE OF THE PARLIAMENTARIAN,SALARIES  OFFICERS & EMPLOYEES,RENT  COMMUNICATION  UTILITIES,27247.78,8616.67
,FISCAL YEAR 2019 OFFICE OF THE PARLIAMENTARIAN,SALARIES  OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,83.9,83.9
,FISCAL YEAR 2019 OFFICE OF THE PARLIAMENTARIAN,SALARIES  OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,9547.82,4822.37
,FISCAL YEAR 2019 OFFICE OF THE PARLIAMENTARIAN,SALARIES  OFFICERS & EMPLOYEES,EQUIPMENT,4704,1176
,FISCAL YEAR 2019 OFFICE OF THE PARLIAMENTARIAN,SALARIES  OFFICERS & EMPLOYEES,SALARIES  OFFICERS & EMPLOYEES TOTALS:,1247458.43,320073.92
,FISCAL YEAR 2019 OFFICE OF THE PARLIAMENTARIAN,SALARIES  OFFICERS & EMPLOYEES,OFFICE TOTALS:,1247458.43,320073.92
,FISCAL YEAR 2019 COMPILATION OF PRECEDENTS,SALARIES  OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,513500.01,129500.01
,FISCAL YEAR 2019 COMPILATION OF PRECEDENTS,SALARIES  OFFICERS & EMPLOYEES,SALARIES  OFFICERS & EMPLOYEES TOTALS:,513500.01,129500.01
,FISCAL YEAR 2019 COMPILATION OF PRECEDENTS,SALARIES  OFFICERS & EMPLOYEES,OFFICE TOTALS:,513500.01,129500.01
,FISCAL YEAR 2019 TECHNICAL ASSISTANTS,SALARIES  OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,578107.08,145276.77
,FISCAL YEAR 2019 TECHNICAL ASSISTANTS,SALARIES  OFFICERS & EMPLOYEES,SALARIES  OFFICERS & EMPLOYEES TOTALS:,578107.08,145276.77
,FISCAL YEAR 2019 TECHNICAL ASSISTANTS,SALARIES  OFFICERS & EMPLOYEES,OFFICE TOTALS:,578107.08,145276.77
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,TRAINING  PERSONNEL & DEVELOP,TRAVEL,6080.4,3479.46
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,TRAINING  PERSONNEL & DEVELOP,OTHER SERVICES,39755.78,19000
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,TRAINING  PERSONNEL & DEVELOP,TRAINING  PERSONNEL & DEVELOP TOTALS:,45836.18,22479.46
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,PERSONNEL COMPENSATION,387668.64,97258.74
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,TRAVEL,21.4,21.4
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,RENT  COMMUNICATION  UTILITIES,17745.67,5274.38
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,PRINTING AND REPRODUCTION,262.39,0
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,OTHER SERVICES,58763.5,17093
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,SUPPLIES AND MATERIALS,5122.47,1886.74
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,EQUIPMENT,6027,1116
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,ADMIN AND OPS TOTALS:,475611.07,122650.26
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,PERSONNEL COMPENSATION,2647961.77,672584.64
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,TRAVEL,1625.66,1580.42
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,RENT  COMMUNICATION  UTILITIES,40,0
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,PRINTING AND REPRODUCTION,1360,0
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,OTHER SERVICES,33147.84,33147.84
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,SUPPLIES AND MATERIALS,4531.84,0
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,EQUIPMENT,21617.29,0
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,AUDIT  ADVISORY  INVESTIGATION TOTALS:,2710284.4,707312.9
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,OFFICE TOTALS:,3231731.65,852442.62
,FISCAL YEAR 2019 LAW REVISION COUNSEL,ADMIN AND OPS,RENT  COMMUNICATION  UTILITIES,5345.78,1414.33
,FISCAL YEAR 2019 LAW REVISION COUNSEL,ADMIN AND OPS,OTHER SERVICES,30237.05,12000
,FISCAL YEAR 2019 LAW REVISION COUNSEL,ADMIN AND OPS,SUPPLIES AND MATERIALS,73437.54,50082.8
,FISCAL YEAR 2019 LAW REVISION COUNSEL,ADMIN AND OPS,EQUIPMENT,21856.79,10205.59
,FISCAL YEAR 2019 LAW REVISION COUNSEL,ADMIN AND OPS,ADMIN AND OPS TOTALS:,130877.16,73702.72
,FISCAL YEAR 2019 LAW REVISION COUNSEL,USC CODIFICATION & MAINTENANCE,PERSONNEL COMPENSATION,2221118.43,557535.12
,FISCAL YEAR 2019 LAW REVISION COUNSEL,USC CODIFICATION & MAINTENANCE,USC CODIFICATION & MAINTENANCE TOTALS:,2221118.43,557535.12
,FISCAL YEAR 2019 LAW REVISION COUNSEL,USC CODIFICATION & MAINTENANCE,OFFICE TOTALS:,2351995.59,631237.84
,FISCAL YEAR 2019 LEGISLATIVE COUNSEL,ADMIN AND OPS,TRAVEL,1972.33,1972.33
,FISCAL YEAR 2019 LEGISLATIVE COUNSEL,ADMIN AND OPS,RENT  COMMUNICATION  UTILITIES,38516.56,12266.17
,FISCAL YEAR 2019 LEGISLATIVE COUNSEL,ADMIN AND OPS,PRINTING AND REPRODUCTION,269.55,209.65
,FISCAL YEAR 2019 LEGISLATIVE COUNSEL,ADMIN AND OPS,OTHER SERVICES,384118.35,127104.37
,FISCAL YEAR 2019 LEGISLATIVE COUNSEL,ADMIN AND OPS,SUPPLIES AND MATERIALS,105727.03,57162.66
,FISCAL YEAR 2019 LEGISLATIVE COUNSEL,ADMIN AND OPS,EQUIPMENT,151261.92,106863.65
,FISCAL YEAR 2019 LEGISLATIVE COUNSEL,ADMIN AND OPS,ADMIN AND OPS TOTALS:,681865.74,305578.83
,FISCAL YEAR 2019 LEGISLATIVE COUNSEL,DRAFTING LEGISLATION,PERSONNEL COMPENSATION,8890200.43,2262443.32
,FISCAL YEAR 2019 LEGISLATIVE COUNSEL,DRAFTING LEGISLATION,DRAFTING LEGISLATION TOTALS:,8890200.43,2262443.32
,FISCAL YEAR 2019 LEGISLATIVE COUNSEL,DRAFTING LEGISLATION,OFFICE TOTALS:,9572066.17,2568022.15
,FISCAL YEAR 2019 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,372619.93,161145.52
,FISCAL YEAR 2019 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,TRAVEL,17.24,0
,FISCAL YEAR 2019 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,RENT  COMMUNICATION  UTILITIES,8272.1,3714.53
,FISCAL YEAR 2019 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,785.9,336
,FISCAL YEAR 2019 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,OTHER SERVICES,2973.99,0
,FISCAL YEAR 2019 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,121225.49,51838.1
,FISCAL YEAR 2019 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,EQUIPMENT,5995.35,1399
,FISCAL YEAR 2019 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,SALARIES  OFFICERS & EMPLOYEES TOTALS:,511890,218433.15
,FISCAL YEAR 2019 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,OFFICE TOTALS:,511890,218433.15
,FISCAL YEAR 2019 ENTERPRISE APPLICATIONS,ATLAS,OTHER SERVICES,53246.43,0
,FISCAL YEAR 2019 ENTERPRISE APPLICATIONS,ATLAS,ATLAS TOTALS:,53246.43,0
,FISCAL YEAR 2019 ENTERPRISE APPLICATIONS,PD REPLACEMENT PROJECT,OTHER SERVICES,203744.9,0
,FISCAL YEAR 2019 ENTERPRISE APPLICATIONS,PD REPLACEMENT PROJECT,PD REPLACEMENT PROJECT TOTALS:,203744.9,0
,FISCAL YEAR 2019 ENTERPRISE APPLICATIONS,PD REPLACEMENT PROJECT,OFFICE TOTALS:,256991.33,0
,FISCAL YEAR 2019 CYBERSECURITY,NETWORK SERVICES,SUPPLIES AND MATERIALS,15000,15000
,FISCAL YEAR 2019 CYBERSECURITY,NETWORK SERVICES,NETWORK SERVICES TOTALS:,15000,15000
,FISCAL YEAR 2019 CYBERSECURITY,NETWORK SERVICES,OFFICE TOTALS:,15000,15000
,FISCAL YEAR 2019 ACQUISITIONS,MAIL AND PACKAGE DELIVERY,RENT  COMMUNICATION  UTILITIES,93029.88,8600.5
,FISCAL YEAR 2019 ACQUISITIONS,MAIL AND PACKAGE DELIVERY,OTHER SERVICES,3246259.58,1372581.88
,FISCAL YEAR 2019 ACQUISITIONS,MAIL AND PACKAGE DELIVERY,EQUIPMENT,388624.55,90214.2
,FISCAL YEAR 2019 ACQUISITIONS,MAIL AND PACKAGE DELIVERY,MAIL AND PACKAGE DELIVERY TOTALS:,3727914.01,1471396.58
,FISCAL YEAR 2019 ACQUISITIONS,DIGITAL MAIL,OTHER SERVICES,1524184.55,483143.3
,FISCAL YEAR 2019 ACQUISITIONS,DIGITAL MAIL,DIGITAL MAIL TOTALS:,1524184.55,483143.3
,FISCAL YEAR 2019 ACQUISITIONS,DIGITAL MAIL,OFFICE TOTALS:,5252098.56,1954539.88
,FISCAL YEAR 2019 CUSTOMER EXPERIENCE CENTER IO,HOUSE-WIDE TRAINING PROGRAMS,TRAVEL,795.58,795.58
,FISCAL YEAR 2019 CUSTOMER EXPERIENCE CENTER IO,HOUSE-WIDE TRAINING PROGRAMS,EQUIPMENT,188400,188400
,FISCAL YEAR 2019 CUSTOMER EXPERIENCE CENTER IO,HOUSE-WIDE TRAINING PROGRAMS,HOUSE-WIDE TRAINING PROGRAMS TOTALS:,189195.58,189195.58
,FISCAL YEAR 2019 CUSTOMER EXPERIENCE CENTER IO,HOUSE-WIDE TRAINING PROGRAMS,OFFICE TOTALS:,189195.58,189195.58
,FISCAL YEAR 2019 CLERK OF THE HOUSE,LIMS,TRAVEL,936.39,0
,FISCAL YEAR 2019 CLERK OF THE HOUSE,LIMS,OTHER SERVICES,610437.63,144585.63
,FISCAL YEAR 2019 CLERK OF THE HOUSE,LIMS,EQUIPMENT,30685.36,0
,FISCAL YEAR 2019 CLERK OF THE HOUSE,LIMS,LIMS TOTALS:,642059.38,144585.63
,FISCAL YEAR 2019 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,OTHER SERVICES,432.12,0
,FISCAL YEAR 2019 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,SUPPLIES AND MATERIALS,1058.14,261.46
,FISCAL YEAR 2019 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,EQUIPMENT,367187.49,100669.36
,FISCAL YEAR 2019 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,ELECTRONIC VOTING SYSTEM TOTALS:,368677.75,100930.82
,FISCAL YEAR 2019 CLERK OF THE HOUSE,CANNON RENEWAL,RENT  COMMUNICATION  UTILITIES,3199.7,900
,FISCAL YEAR 2019 CLERK OF THE HOUSE,CANNON RENEWAL,OTHER SERVICES,566439.5,0
,FISCAL YEAR 2019 CLERK OF THE HOUSE,CANNON RENEWAL,CANNON RENEWAL TOTALS:,569639.2,900
,FISCAL YEAR 2019 CLERK OF THE HOUSE,CANNON RENEWAL,OFFICE TOTALS:,1580376.33,246416.45
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,TRAVEL,45387.35,21552.02
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,RENT  COMMUNICATION  UTILITIES,4.95,4.95
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,OTHER SERVICES,198873.73,61370.91
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,EQUIPMENT,11015.64,0
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,NON - PERSONNEL TOTALS:,255281.67,82927.88
,FISCAL YEAR 2019 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT,EQUIPMENT,777991.26,258367.28
,FISCAL YEAR 2019 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT,MEMB DSTOFF SECUR ASSMNT TOTALS:,777991.26,258367.28
,FISCAL YEAR 2019 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT,OFFICE TOTALS:,1033272.93,341295.16
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,TRAVEL,67651.02,15195.31
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,RENT  COMMUNICATION  UTILITIES,178565.43,81790.72
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,PRINTING AND REPRODUCTION,5120.21,912.27
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,OTHER SERVICES,647333.87,377435.84
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,SUPPLIES AND MATERIALS,116629.3,16428.26
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,EQUIPMENT,173360.28,29647.55
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,NON - PERSONNEL TOTALS:,1188660.11,521409.95
,FISCAL YEAR 2019 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,RENT  COMMUNICATION  UTILITIES,39.85,0
,FISCAL YEAR 2019 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,OTHER SERVICES,51598.09,12480.1
,FISCAL YEAR 2019 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,MEMB DSTOFF SECUR ASSMNT OTH TOTALS:,51637.94,12480.1
,FISCAL YEAR 2019 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,OFFICE TOTALS:,1240298.05,533890.05
,FISCAL YEAR 2019 EMD,OEPPO,OTHER SERVICES,118624.59,0
,FISCAL YEAR 2019 EMD,OEPPO,OEPPO TOTALS:,118624.59,0
,FISCAL YEAR 2019 EMD,OEPPO,OFFICE TOTALS:,118624.59,0
,FISCAL YEAR 2019 NETWORKING,CONGRESSIONAL TRANSITION,OTHER SERVICES,409540.42,42801.26
,FISCAL YEAR 2019 NETWORKING,CONGRESSIONAL TRANSITION,EQUIPMENT,153380.68,0
,FISCAL YEAR 2019 NETWORKING,CONGRESSIONAL TRANSITION,CONGRESSIONAL TRANSITION TOTALS:,562921.1,42801.26
,FISCAL YEAR 2019 NETWORKING,CONGRESSIONAL TRANSITION,OFFICE TOTALS:,562921.1,42801.26
,FISCAL YEAR 2019 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,RENT  COMMUNICATION  UTILITIES,388727,0
,FISCAL YEAR 2019 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,OTHER SERVICES,75148.52,14450.4
,FISCAL YEAR 2019 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,CONGRESSIONAL TRANSITION TOTALS:,463875.52,14450.4
,FISCAL YEAR 2019 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,OFFICE TOTALS:,463875.52,14450.4
,FISCAL YEAR 2019 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,RENT  COMMUNICATION  UTILITIES,11566,4322
,FISCAL YEAR 2019 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,OTHER SERVICES,163793.1,57000.9
,FISCAL YEAR 2019 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,SUPPLIES AND MATERIALS,16059.54,0
,FISCAL YEAR 2019 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,CONGRESSIONAL TRANSITION TOTALS:,191418.64,61322.9
