BIOGUIDE_ID,OFFICE,PROGRAM,CATEGORY,YTD,AMOUNT
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,CENTRAL WAREHOUSE/RCVG INIT,CENTRAL WAREHOUSE/RCVG INIT TOTALS:,447850.85,295308.29
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,BENEFITS AND COMPENSATION,OTHER SERVICES,151840.03,103780.03
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,BENEFITS AND COMPENSATION,EQUIPMENT,472001.27,301951.09
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,BENEFITS AND COMPENSATION,BENEFITS AND COMPENSATION TOTALS:,623841.3,405731.12
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,ACCESS INFO SYST TECH SERVICES,SUPPLIES AND MATERIALS,936,0
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,ACCESS INFO SYST TECH SERVICES,EQUIPMENT,125889.74,2516.6
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,ACCESS INFO SYST TECH SERVICES,ACCESS INFO SYST TECH SERVICES TOTALS:,126825.74,2516.6
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,ACCESS INFO SYST TECH SERVICES,OFFICE TOTALS:,68870318.52,26092064.99
,FISCAL YEAR 2018 CLERK OF THE HOUSE,SALARIES  OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,15049662.81,5056096.8
,FISCAL YEAR 2018 CLERK OF THE HOUSE,SALARIES  OFFICERS & EMPLOYEES,TRAVEL,31246.14,10897.82
,FISCAL YEAR 2018 CLERK OF THE HOUSE,SALARIES  OFFICERS & EMPLOYEES,RENT  COMMUNICATION  UTILITIES,114007.05,43087.51
,FISCAL YEAR 2018 CLERK OF THE HOUSE,SALARIES  OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,5319.54,2497.5
,FISCAL YEAR 2018 CLERK OF THE HOUSE,SALARIES  OFFICERS & EMPLOYEES,OTHER SERVICES,844213.32,349356.9
,FISCAL YEAR 2018 CLERK OF THE HOUSE,SALARIES  OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,274338.13,166974.24
,FISCAL YEAR 2018 CLERK OF THE HOUSE,SALARIES  OFFICERS & EMPLOYEES,EQUIPMENT,442556.23,302489.6
,FISCAL YEAR 2018 CLERK OF THE HOUSE,SALARIES  OFFICERS & EMPLOYEES,SALARIES  OFFICERS & EMPLOYEES TOTALS:,16761343.22,5931400.37
,FISCAL YEAR 2018 CLERK OF THE HOUSE,FAMILY ROOM,SUPPLIES AND MATERIALS,3853.62,31.83
,FISCAL YEAR 2018 CLERK OF THE HOUSE,FAMILY ROOM,FAMILY ROOM TOTALS:,3853.62,31.83
,FISCAL YEAR 2018 CLERK OF THE HOUSE,FAMILY ROOM,OFFICE TOTALS:,16765196.84,5931432.2
,FISCAL YEAR 2018 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,791121.11,248246.9
,FISCAL YEAR 2018 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,TRAVEL,2021.6,16.3
,FISCAL YEAR 2018 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,RENT  COMMUNICATION  UTILITIES,6468.17,3066.76
,FISCAL YEAR 2018 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,1414.9,119.9
,FISCAL YEAR 2018 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,OTHER SERVICES,18344.85,6000
,FISCAL YEAR 2018 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,13885.12,3905.83
,FISCAL YEAR 2018 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,EQUIPMENT,16233.46,4257.16
,FISCAL YEAR 2018 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,SALARIES  OFFICERS & EMPLOYEES TOTALS:,849489.21,265612.85
,FISCAL YEAR 2018 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,OFFICE TOTALS:,849489.21,265612.85
,FISCAL YEAR 2018 SERGEANT AT ARMS,PERSONNEL,PERSONNEL COMPENSATION,7548202.12,2595801.36
,FISCAL YEAR 2018 SERGEANT AT ARMS,PERSONNEL,PERSONNEL TOTALS:,7548202.12,2595801.36
,FISCAL YEAR 2018 SERGEANT AT ARMS,RECEPTIONS,SUPPLIES AND MATERIALS,873,713.81
,FISCAL YEAR 2018 SERGEANT AT ARMS,RECEPTIONS,RECEPTIONS TOTALS:,873,713.81
,FISCAL YEAR 2018 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,OTHER SERVICES,12977.44,12977.44
,FISCAL YEAR 2018 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,EQUIPMENT,2324.75,2324.75
,FISCAL YEAR 2018 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,MEMB DSTOFF SECUR ASSMNT OTH TOTALS:,15302.19,15302.19
,FISCAL YEAR 2018 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,OFFICE TOTALS:,7564377.31,2611817.36
,FISCAL YEAR 2018 OFFICE OF THE PARLIAMENTARIAN,SALARIES  OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,924291.61,314374.98
,FISCAL YEAR 2018 OFFICE OF THE PARLIAMENTARIAN,SALARIES  OFFICERS & EMPLOYEES,RENT  COMMUNICATION  UTILITIES,18999.22,7870.12
,FISCAL YEAR 2018 OFFICE OF THE PARLIAMENTARIAN,SALARIES  OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,12.8,0
,FISCAL YEAR 2018 OFFICE OF THE PARLIAMENTARIAN,SALARIES  OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,8472.34,7494.66
,FISCAL YEAR 2018 OFFICE OF THE PARLIAMENTARIAN,SALARIES  OFFICERS & EMPLOYEES,EQUIPMENT,3528,1176
,FISCAL YEAR 2018 OFFICE OF THE PARLIAMENTARIAN,SALARIES  OFFICERS & EMPLOYEES,SALARIES  OFFICERS & EMPLOYEES TOTALS:,955303.97,330915.76
,FISCAL YEAR 2018 OFFICE OF THE PARLIAMENTARIAN,SALARIES  OFFICERS & EMPLOYEES,OFFICE TOTALS:,955303.97,330915.76
,FISCAL YEAR 2018 COMPILATION OF PRECEDENTS,SALARIES  OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,370499.94,124999.98
,FISCAL YEAR 2018 COMPILATION OF PRECEDENTS,SALARIES  OFFICERS & EMPLOYEES,SALARIES  OFFICERS & EMPLOYEES TOTALS:,370499.94,124999.98
,FISCAL YEAR 2018 COMPILATION OF PRECEDENTS,SALARIES  OFFICERS & EMPLOYEES,OFFICE TOTALS:,370499.94,124999.98
,FISCAL YEAR 2018 TECHNICAL ASSISTANTS,SALARIES  OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,348080.31,116026.77
,FISCAL YEAR 2018 TECHNICAL ASSISTANTS,SALARIES  OFFICERS & EMPLOYEES,SALARIES  OFFICERS & EMPLOYEES TOTALS:,348080.31,116026.77
,FISCAL YEAR 2018 TECHNICAL ASSISTANTS,SALARIES  OFFICERS & EMPLOYEES,OFFICE TOTALS:,348080.31,116026.77
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,TRAINING  PERSONNEL & DEVELOP,TRAVEL,3477.99,2909.29
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,TRAINING  PERSONNEL & DEVELOP,OTHER SERVICES,10830,9851
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,TRAINING  PERSONNEL & DEVELOP,TRAINING  PERSONNEL & DEVELOP TOTALS:,14307.99,12760.29
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,PERSONNEL COMPENSATION,283840.26,95008.26
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,RENT  COMMUNICATION  UTILITIES,16875.47,6158.76
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,PRINTING AND REPRODUCTION,745.04,11.99
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,OTHER SERVICES,40780.57,14828.83
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,SUPPLIES AND MATERIALS,3902.13,1879.56
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,EQUIPMENT,41449.17,20302.48
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,ADMIN AND OPS TOTALS:,387592.64,138189.88
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,PERSONNEL COMPENSATION,2087277.94,678489.81
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,OTHER SERVICES,228,0
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,SUPPLIES AND MATERIALS,3617.58,0
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,EQUIPMENT,24685.52,24685.52
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,AUDIT  ADVISORY  INVESTIGATION TOTALS:,2115809.04,703175.33
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,OFFICE TOTALS:,2517709.67,854125.5
,FISCAL YEAR 2018 LAW REVISION COUNSEL,ADMIN AND OPS,RENT  COMMUNICATION  UTILITIES,5068.73,2017.52
,FISCAL YEAR 2018 LAW REVISION COUNSEL,ADMIN AND OPS,PRINTING AND REPRODUCTION,39.95,0
,FISCAL YEAR 2018 LAW REVISION COUNSEL,ADMIN AND OPS,OTHER SERVICES,395,0
,FISCAL YEAR 2018 LAW REVISION COUNSEL,ADMIN AND OPS,SUPPLIES AND MATERIALS,30551.17,14970.57
,FISCAL YEAR 2018 LAW REVISION COUNSEL,ADMIN AND OPS,EQUIPMENT,39732.34,11906.34
,FISCAL YEAR 2018 LAW REVISION COUNSEL,ADMIN AND OPS,ADMIN AND OPS TOTALS:,75787.19,28894.43
,FISCAL YEAR 2018 LAW REVISION COUNSEL,USC CODIFICATION & MAINTENANCE,PERSONNEL COMPENSATION,1612347.42,545338.02
,FISCAL YEAR 2018 LAW REVISION COUNSEL,USC CODIFICATION & MAINTENANCE,USC CODIFICATION & MAINTENANCE TOTALS:,1612347.42,545338.02
,FISCAL YEAR 2018 LAW REVISION COUNSEL,USC CODIFICATION & MAINTENANCE,OFFICE TOTALS:,1688134.61,574232.45
,FISCAL YEAR 2018 LEGISLATIVE COUNSEL,ADMIN AND OPS,RENT  COMMUNICATION  UTILITIES,23834.02,9171.64
,FISCAL YEAR 2018 LEGISLATIVE COUNSEL,ADMIN AND OPS,PRINTING AND REPRODUCTION,119.8,89.85
,FISCAL YEAR 2018 LEGISLATIVE COUNSEL,ADMIN AND OPS,OTHER SERVICES,25010.89,8508.79
,FISCAL YEAR 2018 LEGISLATIVE COUNSEL,ADMIN AND OPS,SUPPLIES AND MATERIALS,25484.71,4224.32
,FISCAL YEAR 2018 LEGISLATIVE COUNSEL,ADMIN AND OPS,EQUIPMENT,31564.21,3437.98
,FISCAL YEAR 2018 LEGISLATIVE COUNSEL,ADMIN AND OPS,ADMIN AND OPS TOTALS:,106013.63,25432.58
,FISCAL YEAR 2018 LEGISLATIVE COUNSEL,DRAFTING LEGISLATION,PERSONNEL COMPENSATION,6209590.62,2131005.95
,FISCAL YEAR 2018 LEGISLATIVE COUNSEL,DRAFTING LEGISLATION,DRAFTING LEGISLATION TOTALS:,6209590.62,2131005.95
,FISCAL YEAR 2018 LEGISLATIVE COUNSEL,DRAFTING LEGISLATION,OFFICE TOTALS:,6315604.25,2156438.53
,FISCAL YEAR 2018 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,225541.61,74624.97
,FISCAL YEAR 2018 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,RENT  COMMUNICATION  UTILITIES,9334.44,6679.42
,FISCAL YEAR 2018 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,81.5,81.5
,FISCAL YEAR 2018 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,23419.21,23041.21
,FISCAL YEAR 2018 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,EQUIPMENT,990,330
,FISCAL YEAR 2018 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,SALARIES  OFFICERS & EMPLOYEES TOTALS:,259366.76,104757.1
,FISCAL YEAR 2018 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,OFFICE TOTALS:,259366.76,104757.1
,FISCAL YEAR 2018 CAO ADVANCED BUSINESS SOLUTION,ATLAS,OTHER SERVICES,368550.5,8821.95
,FISCAL YEAR 2018 CAO ADVANCED BUSINESS SOLUTION,ATLAS,ATLAS TOTALS:,368550.5,8821.95
,FISCAL YEAR 2018 CAO ADVANCED BUSINESS SOLUTION,HYPERION BUDGET & PLANNING,OTHER SERVICES,8850.42,0
,FISCAL YEAR 2018 CAO ADVANCED BUSINESS SOLUTION,HYPERION BUDGET & PLANNING,HYPERION BUDGET & PLANNING TOTALS:,8850.42,0
,FISCAL YEAR 2018 CAO ADVANCED BUSINESS SOLUTION,PD REPLACEMENT PROJECT,OTHER SERVICES,265434.48,112021.92
,FISCAL YEAR 2018 CAO ADVANCED BUSINESS SOLUTION,PD REPLACEMENT PROJECT,PD REPLACEMENT PROJECT TOTALS:,265434.48,112021.92
,FISCAL YEAR 2018 CAO ADVANCED BUSINESS SOLUTION,PD REPLACEMENT PROJECT,OFFICE TOTALS:,642835.4,120843.87
,FISCAL YEAR 2018 CLERK OF THE HOUSE,LIMS,OTHER SERVICES,404952.75,100112.5
,FISCAL YEAR 2018 CLERK OF THE HOUSE,LIMS,EQUIPMENT,118336.75,67729.15
,FISCAL YEAR 2018 CLERK OF THE HOUSE,LIMS,LIMS TOTALS:,523289.5,167841.65
,FISCAL YEAR 2018 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,OTHER SERVICES,79325,0
,FISCAL YEAR 2018 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,SUPPLIES AND MATERIALS,4035.51,262.76
,FISCAL YEAR 2018 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,EQUIPMENT,189059,71356.92
,FISCAL YEAR 2018 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,ELECTRONIC VOTING SYSTEM TOTALS:,272419.51,71619.68
,FISCAL YEAR 2018 CLERK OF THE HOUSE,CANNON RENEWAL,RENT  COMMUNICATION  UTILITIES,4774.23,397.86
,FISCAL YEAR 2018 CLERK OF THE HOUSE,CANNON RENEWAL,OTHER SERVICES,25536.34,25536.34
,FISCAL YEAR 2018 CLERK OF THE HOUSE,CANNON RENEWAL,CANNON RENEWAL TOTALS:,30310.57,25934.2
,FISCAL YEAR 2018 CLERK OF THE HOUSE,CANNON RENEWAL,OFFICE TOTALS:,826019.58,265395.53
,FISCAL YEAR 2018 SERGEANT AT ARMS,SALARIES  OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,167.98,167.98
,FISCAL YEAR 2018 SERGEANT AT ARMS,SALARIES  OFFICERS & EMPLOYEES,EQUIPMENT,253.79,253.79
,FISCAL YEAR 2018 SERGEANT AT ARMS,SALARIES  OFFICERS & EMPLOYEES,SALARIES  OFFICERS & EMPLOYEES TOTALS:,421.77,421.77
,FISCAL YEAR 2018 SERGEANT AT ARMS,NON - PERSONNEL,OTHER SERVICES,13803.72,13803.72
,FISCAL YEAR 2018 SERGEANT AT ARMS,NON - PERSONNEL,NON - PERSONNEL TOTALS:,13803.72,13803.72
,FISCAL YEAR 2018 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT,EQUIPMENT,163788.47,101826.01
,FISCAL YEAR 2018 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT,MEMB DSTOFF SECUR ASSMNT TOTALS:,163788.47,101826.01
,FISCAL YEAR 2018 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT,OFFICE TOTALS:,178013.96,116051.5
,FISCAL YEAR 2018 SERGEANT AT ARMS,NON - PERSONNEL,TRAVEL,49468.32,21276.3
,FISCAL YEAR 2018 SERGEANT AT ARMS,NON - PERSONNEL,RENT  COMMUNICATION  UTILITIES,98862.08,36796.34
,FISCAL YEAR 2018 SERGEANT AT ARMS,NON - PERSONNEL,PRINTING AND REPRODUCTION,1574.17,521.62
,FISCAL YEAR 2018 SERGEANT AT ARMS,NON - PERSONNEL,OTHER SERVICES,284766.1,190084.54
,FISCAL YEAR 2018 SERGEANT AT ARMS,NON - PERSONNEL,SUPPLIES AND MATERIALS,38301.67,14573.38
,FISCAL YEAR 2018 SERGEANT AT ARMS,NON - PERSONNEL,EQUIPMENT,116415.74,90023.37
,FISCAL YEAR 2018 SERGEANT AT ARMS,NON - PERSONNEL,NON - PERSONNEL TOTALS:,589388.08,353275.55
,FISCAL YEAR 2018 SERGEANT AT ARMS,OVERSEAS TRVL CAP POLICE REIMB,TRAVEL,68729.92,0
,FISCAL YEAR 2018 SERGEANT AT ARMS,OVERSEAS TRVL CAP POLICE REIMB,OTHER SERVICES,145068.45,145068.45
,FISCAL YEAR 2018 SERGEANT AT ARMS,OVERSEAS TRVL CAP POLICE REIMB,OVERSEAS TRVL CAP POLICE REIMB TOTALS:,213798.37,145068.45
,FISCAL YEAR 2018 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,RENT  COMMUNICATION  UTILITIES,39.95,0
,FISCAL YEAR 2018 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,OTHER SERVICES,31029.2,6160.67
,FISCAL YEAR 2018 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,EQUIPMENT,3593.67,0
,FISCAL YEAR 2018 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,MEMB DSTOFF SECUR ASSMNT OTH TOTALS:,34662.82,6160.67
,FISCAL YEAR 2018 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,OFFICE TOTALS:,837849.27,504504.67
,FISCAL YEAR 2018 EMD,OEPPO,OTHER SERVICES,203942.71,115307.32
,FISCAL YEAR 2018 EMD,OEPPO,OEPPO TOTALS:,203942.71,115307.32
,FISCAL YEAR 2018 EMD,OEPPO,OFFICE TOTALS:,203942.71,115307.32
,FISCAL YEAR 2018 CAO IMMEDIATE OFFICE,CONGRESSIONAL TRANSITION,OTHER SERVICES,1768.8,0
,FISCAL YEAR 2018 CAO IMMEDIATE OFFICE,CONGRESSIONAL TRANSITION,CONGRESSIONAL TRANSITION TOTALS:,1768.8,0
,FISCAL YEAR 2018 CAO IMMEDIATE OFFICE,CONGRESSIONAL TRANSITION,OFFICE TOTALS:,1768.8,0
,FISCAL YEAR 2018 FURNISHINGS,CONGRESSIONAL TRANSITION,OTHER SERVICES,30478.72,0
,FISCAL YEAR 2018 FURNISHINGS,CONGRESSIONAL TRANSITION,CONGRESSIONAL TRANSITION TOTALS:,30478.72,0
,FISCAL YEAR 2018 FURNISHINGS,CONGRESSIONAL TRANSITION,OFFICE TOTALS:,30478.72,0
,FISCAL YEAR 2018 NEW MEMBER ORIENTATION,NEW MEMBERS ORIENTATION,TRAVEL,177.67,0
,FISCAL YEAR 2018 NEW MEMBER ORIENTATION,NEW MEMBERS ORIENTATION,NEW MEMBERS ORIENTATION TOTALS:,177.67,0
,FISCAL YEAR 2018 NEW MEMBER ORIENTATION,NEW MEMBERS ORIENTATION,OFFICE TOTALS:,177.67,0
,FISCAL YEAR 2018 LGTCS & SUPP IMMEDIATE OFFICE,CANNON RENEWAL,OTHER SERVICES,41655.85,41655.85
,FISCAL YEAR 2018 LGTCS & SUPP IMMEDIATE OFFICE,CANNON RENEWAL,SUPPLIES AND MATERIALS,1155.29,1155.29
,FISCAL YEAR 2018 LGTCS & SUPP IMMEDIATE OFFICE,CANNON RENEWAL,EQUIPMENT,23358.17,23358.17
,FISCAL YEAR 2018 LGTCS & SUPP IMMEDIATE OFFICE,CANNON RENEWAL,CANNON RENEWAL TOTALS:,66169.31,66169.31
,FISCAL YEAR 2018 LGTCS & SUPP IMMEDIATE OFFICE,CANNON RENEWAL,OFFICE TOTALS:,66169.31,66169.31
,FISCAL YEAR 2018 LIFE CYCLE REPLACEMENT,COMMUNICATIONS,EQUIPMENT,293183.01,0
,FISCAL YEAR 2018 LIFE CYCLE REPLACEMENT,COMMUNICATIONS,COMMUNICATIONS TOTALS:,293183.01,0
,FISCAL YEAR 2018 LIFE CYCLE REPLACEMENT,COMMUNICATIONS EQUIPMENT,OTHER SERVICES,189614.4,139715.2
,FISCAL YEAR 2018 LIFE CYCLE REPLACEMENT,COMMUNICATIONS EQUIPMENT,EQUIPMENT,432570.27,63497.67
,FISCAL YEAR 2018 LIFE CYCLE REPLACEMENT,COMMUNICATIONS EQUIPMENT,COMMUNICATIONS EQUIPMENT TOTALS:,622184.67,203212.87
,FISCAL YEAR 2018 LIFE CYCLE REPLACEMENT,COMMUNICATIONS EQUIPMENT,OFFICE TOTALS:,915367.68,203212.87
,FISCAL YEAR 2018 HOUSE RECORDING STUDIO,ADMIN (COMM ROOM),OTHER SERVICES,16805.46,0
,FISCAL YEAR 2018 HOUSE RECORDING STUDIO,ADMIN (COMM ROOM),SUPPLIES AND MATERIALS,169,0
,FISCAL YEAR 2018 HOUSE RECORDING STUDIO,ADMIN (COMM ROOM),ADMIN (COMM ROOM) TOTALS:,16974.46,0
,FISCAL YEAR 2018 HOUSE RECORDING STUDIO,LIFECYCLE (COMM ROOM),SUPPLIES AND MATERIALS,2588.97,0
,FISCAL YEAR 2018 HOUSE RECORDING STUDIO,LIFECYCLE (COMM ROOM),EQUIPMENT,1597.82,0
,FISCAL YEAR 2018 HOUSE RECORDING STUDIO,LIFECYCLE (COMM ROOM),LIFECYCLE (COMM ROOM) TOTALS:,4186.79,0
,FISCAL YEAR 2018 HOUSE RECORDING STUDIO,LIFECYCLE (COMM ROOM),OFFICE TOTALS:,21161.25,0
,FISCAL YEAR 2018 COMMITTEE RENOVATION PROJECT,COMMITTEE BROADCAST ROOM,TRAVEL,8640,0
,FISCAL YEAR 2018 COMMITTEE RENOVATION PROJECT,COMMITTEE BROADCAST ROOM,OTHER SERVICES,198811.07,36821.22
,FISCAL YEAR 2018 COMMITTEE RENOVATION PROJECT,COMMITTEE BROADCAST ROOM,EQUIPMENT,531034.02,0
,FISCAL YEAR 2018 COMMITTEE RENOVATION PROJECT,COMMITTEE BROADCAST ROOM,COMMITTEE BROADCAST ROOM TOTALS:,738485.09,36821.22
,FISCAL YEAR 2018 COMMITTEE RENOVATION PROJECT,COMMITTEE BROADCAST ROOM,OFFICE TOTALS:,738485.09,36821.22
,2018 HON. 13TH DISTRICT OF MICHIGAN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,12.65,9.71
,2018 HON. 13TH DISTRICT OF MICHIGAN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,457111.98,225893.08
,2018 HON. 13TH DISTRICT OF MICHIGAN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,1823.67,1276.77
,2018 HON. 13TH DISTRICT OF MICHIGAN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,58718.2,30856.37
,2018 HON. 13TH DISTRICT OF MICHIGAN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,23535.14,21260.7
,2018 HON. 13TH DISTRICT OF MICHIGAN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4446.37,3002.79
,2018 HON. 13TH DISTRICT OF MICHIGAN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,7241.1,3620.55
,2018 HON. 13TH DISTRICT OF MICHIGAN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,552889.11,285919.97
,2018 HON. 13TH DISTRICT OF MICHIGAN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,552889.11,285919.97
,2018 HON. 18TH DISTRICT OF PENNSYLVANIA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,86.77,43.53
,2018 HON. 18TH DISTRICT OF PENNSYLVANIA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,159740.75,0
,2018 HON. 18TH DISTRICT OF PENNSYLVANIA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,243.36,0
,2018 HON. 18TH DISTRICT OF PENNSYLVANIA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,19060.63,5735.96
,2018 HON. 18TH DISTRICT OF PENNSYLVANIA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,13553.75,13340
,2018 HON. 18TH DISTRICT OF PENNSYLVANIA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4636.41,4098.2
,2018 HON. 18TH DISTRICT OF PENNSYLVANIA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,20726.75,16727
,2018 HON. 18TH DISTRICT OF PENNSYLVANIA,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,218048.42,39944.69
,2018 HON. 18TH DISTRICT OF PENNSYLVANIA,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,218048.42,39944.69
,2018 HON. 8TH DISTRICT OF ARIZONA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,343.71,23.76
,2018 HON. 8TH DISTRICT OF ARIZONA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,337584.72,100298.57
,2018 HON. 8TH DISTRICT OF ARIZONA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,4543.97,2230.81
,2018 HON. 8TH DISTRICT OF ARIZONA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,36506.89,14786.35
,2018 HON. 8TH DISTRICT OF ARIZONA,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,66.95,0
,2018 HON. 8TH DISTRICT OF ARIZONA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,16111.09,7098.09
,2018 HON. 8TH DISTRICT OF ARIZONA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1754.67,672.43
,2018 HON. 8TH DISTRICT OF ARIZONA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,19398.28,18398.32
,2018 HON. 8TH DISTRICT OF ARIZONA,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,416310.28,143508.33
