BIOGUIDE_ID,OFFICE,PROGRAM,CATEGORY,YTD,AMOUNT
,FISCAL YEAR 2020 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,OFFICE TOTALS:,826767.96,826767.96
,FISCAL YEAR 2020 LAW REVISION COUNSEL,ADMIN AND OPS,RENT  COMMUNICATION  UTILITIES,1113.63,1113.63
,FISCAL YEAR 2020 LAW REVISION COUNSEL,ADMIN AND OPS,OTHER SERVICES,4593,4593
,FISCAL YEAR 2020 LAW REVISION COUNSEL,ADMIN AND OPS,SUPPLIES AND MATERIALS,2101.89,2101.89
,FISCAL YEAR 2020 LAW REVISION COUNSEL,ADMIN AND OPS,EQUIPMENT,705,705
,FISCAL YEAR 2020 LAW REVISION COUNSEL,ADMIN AND OPS,ADMIN AND OPS TOTALS:,8513.52,8513.52
,FISCAL YEAR 2020 LAW REVISION COUNSEL,USC CODIFICATION & MAINTENANCE,PERSONNEL COMPENSATION,519087.89,519087.89
,FISCAL YEAR 2020 LAW REVISION COUNSEL,USC CODIFICATION & MAINTENANCE,USC CODIFICATION & MAINTENANCE TOTALS:,519087.89,519087.89
,FISCAL YEAR 2020 LAW REVISION COUNSEL,USC CODIFICATION & MAINTENANCE,OFFICE TOTALS:,527601.41,527601.41
,FISCAL YEAR 2020 LEGISLATIVE COUNSEL,ADMIN AND OPS,RENT  COMMUNICATION  UTILITIES,8458.89,8458.89
,FISCAL YEAR 2020 LEGISLATIVE COUNSEL,ADMIN AND OPS,PRINTING AND REPRODUCTION,29.95,29.95
,FISCAL YEAR 2020 LEGISLATIVE COUNSEL,ADMIN AND OPS,OTHER SERVICES,6140.75,6140.75
,FISCAL YEAR 2020 LEGISLATIVE COUNSEL,ADMIN AND OPS,SUPPLIES AND MATERIALS,6594.18,6594.18
,FISCAL YEAR 2020 LEGISLATIVE COUNSEL,ADMIN AND OPS,EQUIPMENT,3292.5,3292.5
,FISCAL YEAR 2020 LEGISLATIVE COUNSEL,ADMIN AND OPS,ADMIN AND OPS TOTALS:,24516.27,24516.27
,FISCAL YEAR 2020 LEGISLATIVE COUNSEL,DRAFTING LEGISLATION,PERSONNEL COMPENSATION,2368966.88,2368966.88
,FISCAL YEAR 2020 LEGISLATIVE COUNSEL,DRAFTING LEGISLATION,DRAFTING LEGISLATION TOTALS:,2368966.88,2368966.88
,FISCAL YEAR 2020 LEGISLATIVE COUNSEL,DRAFTING LEGISLATION,OFFICE TOTALS:,2393483.15,2393483.15
,FISCAL YEAR 2020 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,81200.01,81200.01
,FISCAL YEAR 2020 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,RENT  COMMUNICATION  UTILITIES,1606.51,1606.51
,FISCAL YEAR 2020 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,OTHER SERVICES,918.75,918.75
,FISCAL YEAR 2020 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,21776.14,21776.14
,FISCAL YEAR 2020 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,SALARIES  OFFICERS & EMPLOYEES TOTALS:,105501.41,105501.41
,FISCAL YEAR 2020 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,OFFICE TOTALS:,105501.41,105501.41
,FISCAL YEAR 2020 ACQUISITIONS,MAIL AND PACKAGE DELIVERY,OTHER SERVICES,266926.06,266926.06
,FISCAL YEAR 2020 ACQUISITIONS,MAIL AND PACKAGE DELIVERY,EQUIPMENT,14671.78,14671.78
,FISCAL YEAR 2020 ACQUISITIONS,MAIL AND PACKAGE DELIVERY,MAIL AND PACKAGE DELIVERY TOTALS:,281597.84,281597.84
,FISCAL YEAR 2020 ACQUISITIONS,DIGITAL MAIL,OTHER SERVICES,194206.66,194206.66
,FISCAL YEAR 2020 ACQUISITIONS,DIGITAL MAIL,DIGITAL MAIL TOTALS:,194206.66,194206.66
,FISCAL YEAR 2020 ACQUISITIONS,DIGITAL MAIL,OFFICE TOTALS:,475804.5,475804.5
,FISCAL YEAR 2020 CLERK OF THE HOUSE,LIMS,OTHER SERVICES,176114.86,176114.86
,FISCAL YEAR 2020 CLERK OF THE HOUSE,LIMS,LIMS TOTALS:,176114.86,176114.86
,FISCAL YEAR 2020 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,EQUIPMENT,105894.3,105894.3
,FISCAL YEAR 2020 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,ELECTRONIC VOTING SYSTEM TOTALS:,105894.3,105894.3
,FISCAL YEAR 2020 CLERK OF THE HOUSE,CANNON RENEWAL,OTHER SERVICES,31167,31167
,FISCAL YEAR 2020 CLERK OF THE HOUSE,CANNON RENEWAL,CANNON RENEWAL TOTALS:,31167,31167
,FISCAL YEAR 2020 CLERK OF THE HOUSE,CANNON RENEWAL,OFFICE TOTALS:,313176.16,313176.16
,FISCAL YEAR 2020 SERGEANT AT ARMS,NON - PERSONNEL,TRAVEL,10438.24,10438.24
,FISCAL YEAR 2020 SERGEANT AT ARMS,NON - PERSONNEL,RENT  COMMUNICATION  UTILITIES,14.85,14.85
,FISCAL YEAR 2020 SERGEANT AT ARMS,NON - PERSONNEL,OTHER SERVICES,47447.88,47447.88
,FISCAL YEAR 2020 SERGEANT AT ARMS,NON - PERSONNEL,NON - PERSONNEL TOTALS:,57900.97,57900.97
,FISCAL YEAR 2020 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,OTHER SERVICES,32.75,32.75
,FISCAL YEAR 2020 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,MEMB DSTOFF SECUR ASSMNT OTH TOTALS:,32.75,32.75
,FISCAL YEAR 2020 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,OFFICE TOTALS:,57933.72,57933.72
,FISCAL YEAR 2020 SERGEANT AT ARMS,NON - PERSONNEL,TRAVEL,4832.7,4832.7
,FISCAL YEAR 2020 SERGEANT AT ARMS,NON - PERSONNEL,RENT  COMMUNICATION  UTILITIES,28395.24,28395.24
,FISCAL YEAR 2020 SERGEANT AT ARMS,NON - PERSONNEL,PRINTING AND REPRODUCTION,779.35,779.35
,FISCAL YEAR 2020 SERGEANT AT ARMS,NON - PERSONNEL,OTHER SERVICES,4297.45,4297.45
,FISCAL YEAR 2020 SERGEANT AT ARMS,NON - PERSONNEL,SUPPLIES AND MATERIALS,11417.36,11417.36
,FISCAL YEAR 2020 SERGEANT AT ARMS,NON - PERSONNEL,EQUIPMENT,30913.17,30913.17
,FISCAL YEAR 2020 SERGEANT AT ARMS,NON - PERSONNEL,NON - PERSONNEL TOTALS:,80635.27,80635.27
,FISCAL YEAR 2020 SERGEANT AT ARMS,CONVENTIONS,TRAVEL,977.85,977.85
,FISCAL YEAR 2020 SERGEANT AT ARMS,CONVENTIONS,CONVENTIONS TOTALS:,977.85,977.85
,FISCAL YEAR 2020 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,OTHER SERVICES,9056.68,9056.68
,FISCAL YEAR 2020 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,MEMB DSTOFF SECUR ASSMNT OTH TOTALS:,9056.68,9056.68
,FISCAL YEAR 2020 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,OFFICE TOTALS:,90669.8,90669.8
,FISCAL YEAR 2020 ENTERPRISE APPLICATIONS,CONGRESSIONAL TRANSITION,OTHER SERVICES,0.5,0.5
,FISCAL YEAR 2020 ENTERPRISE APPLICATIONS,CONGRESSIONAL TRANSITION,CONGRESSIONAL TRANSITION TOTALS:,0.5,0.5
,FISCAL YEAR 2020 ENTERPRISE APPLICATIONS,CONGRESSIONAL TRANSITION,OFFICE TOTALS:,0.5,0.5
,FISCAL YEAR 2020 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,OTHER SERVICES,4816.8,4816.8
,FISCAL YEAR 2020 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,CONGRESSIONAL TRANSITION TOTALS:,4816.8,4816.8
,FISCAL YEAR 2020 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,OFFICE TOTALS:,4816.8,4816.8
,FISCAL YEAR 2020 LIFE CYCLE REPLACEMENT,COMMUNICATIONS EQUIPMENT,EQUIPMENT,3306.06,3306.06
,FISCAL YEAR 2020 LIFE CYCLE REPLACEMENT,COMMUNICATIONS EQUIPMENT,COMMUNICATIONS EQUIPMENT TOTALS:,3306.06,3306.06
,FISCAL YEAR 2020 LIFE CYCLE REPLACEMENT,COMMUNICATIONS EQUIPMENT,OFFICE TOTALS:,3306.06,3306.06
,2019 HON. 9TH DISTRICT OF NORTH CAROLINA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,9.95,0
,2019 HON. 9TH DISTRICT OF NORTH CAROLINA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,239352.93,0
,2019 HON. 9TH DISTRICT OF NORTH CAROLINA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,2072.46,0
,2019 HON. 9TH DISTRICT OF NORTH CAROLINA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,9310.58,1027.91
,2019 HON. 9TH DISTRICT OF NORTH CAROLINA,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,387.5,0
,2019 HON. 9TH DISTRICT OF NORTH CAROLINA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,28389.62,7566.55
,2019 HON. 9TH DISTRICT OF NORTH CAROLINA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3045.97,0
,2019 HON. 9TH DISTRICT OF NORTH CAROLINA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,11053.66,0
,2019 HON. 9TH DISTRICT OF NORTH CAROLINA,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,293622.67,8594.46
,2019 HON. 9TH DISTRICT OF NORTH CAROLINA,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,293622.67,8594.46
A000374,2019 HON. RALPH LEE ABRAHAM,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,4409.77,985.04
A000374,2019 HON. RALPH LEE ABRAHAM,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1006293.81,324812.19
A000374,2019 HON. RALPH LEE ABRAHAM,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,97990.18,19726.9
A000374,2019 HON. RALPH LEE ABRAHAM,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,80767.45,20362.23
A000374,2019 HON. RALPH LEE ABRAHAM,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,3592.65,572.85
A000374,2019 HON. RALPH LEE ABRAHAM,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,29939.89,8147.33
A000374,2019 HON. RALPH LEE ABRAHAM,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,17246.6,8645.53
A000374,2019 HON. RALPH LEE ABRAHAM,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,8264.76,466.2
A000374,2019 HON. RALPH LEE ABRAHAM,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1248505.11,383718.27
A000374,2019 HON. RALPH LEE ABRAHAM,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1248505.11,383718.27
A000374,2019 HON. RALPH LEE ABRAHAM,INTERN ALLOWANCES,PERSONNEL COMPENSATION,4416.67,753.34
A000374,2019 HON. RALPH LEE ABRAHAM,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,4416.67,753.34
A000374,2019 HON. RALPH LEE ABRAHAM,INTERN ALLOWANCES,OFFICE TOTALS:,4416.67,753.34
A000370,2019 HON. ALMA S. ADAMS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1511.85,268.54
A000370,2019 HON. ALMA S. ADAMS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1008266.4,290212.49
A000370,2019 HON. ALMA S. ADAMS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,60748.17,15072.71
A000370,2019 HON. ALMA S. ADAMS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,101363.82,24504.75
A000370,2019 HON. ALMA S. ADAMS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,40965.87,38805.28
A000370,2019 HON. ALMA S. ADAMS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,40683.1,11091.8
A000370,2019 HON. ALMA S. ADAMS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,21568.69,8221.13
A000370,2019 HON. ALMA S. ADAMS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,876,219
A000370,2019 HON. ALMA S. ADAMS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1275983.9,388395.7
A000370,2019 HON. ALMA S. ADAMS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1275983.9,388395.7
A000370,2019 HON. ALMA S. ADAMS,INTERN ALLOWANCES,PERSONNEL COMPENSATION,16900.79,4533.34
A000370,2019 HON. ALMA S. ADAMS,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,16900.79,4533.34
A000370,2019 HON. ALMA S. ADAMS,INTERN ALLOWANCES,OFFICE TOTALS:,16900.79,4533.34
A000055,2019 HON. ROBERT B. ADERHOLT,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,7380.25,1392.41
A000055,2019 HON. ROBERT B. ADERHOLT,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1036166.92,294705.48
A000055,2019 HON. ROBERT B. ADERHOLT,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,91703.23,27146.35
A000055,2019 HON. ROBERT B. ADERHOLT,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,98441.09,20438.23
A000055,2019 HON. ROBERT B. ADERHOLT,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,8505.67,2233.4
A000055,2019 HON. ROBERT B. ADERHOLT,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,24568.63,6466.53
A000055,2019 HON. ROBERT B. ADERHOLT,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,28786.19,15393
A000055,2019 HON. ROBERT B. ADERHOLT,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,8605.29,1725.57
A000055,2019 HON. ROBERT B. ADERHOLT,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1304157.27,369500.97
A000055,2019 HON. ROBERT B. ADERHOLT,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1304157.27,369500.97
A000055,2019 HON. ROBERT B. ADERHOLT,INTERN ALLOWANCES,PERSONNEL COMPENSATION,5496.75,0
A000055,2019 HON. ROBERT B. ADERHOLT,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,5496.75,0
A000055,2019 HON. ROBERT B. ADERHOLT,INTERN ALLOWANCES,OFFICE TOTALS:,5496.75,0
A000371,2019 HON. PETE AGUILAR,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,5635.05,3737.36
A000371,2019 HON. PETE AGUILAR,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1023801.62,254111.15
A000371,2019 HON. PETE AGUILAR,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,71622.37,17030.04
A000371,2019 HON. PETE AGUILAR,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,119794.08,38823.87
A000371,2019 HON. PETE AGUILAR,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,15789.71,1319.15
A000371,2019 HON. PETE AGUILAR,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,43066.02,10530
A000371,2019 HON. PETE AGUILAR,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,20038.5,8602.9
A000371,2019 HON. PETE AGUILAR,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3600,900
A000371,2019 HON. PETE AGUILAR,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1303347.35,335054.47
A000371,2019 HON. PETE AGUILAR,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1303347.35,335054.47
A000371,2019 HON. PETE AGUILAR,INTERN ALLOWANCES,PERSONNEL COMPENSATION,13450,4733.34
A000371,2019 HON. PETE AGUILAR,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,13450,4733.34
A000371,2019 HON. PETE AGUILAR,INTERN ALLOWANCES,OFFICE TOTALS:,13450,4733.34
A000372,2019 HON. RICK W. ALLEN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,74948.1,24201.06
A000372,2019 HON. RICK W. ALLEN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,953427.31,258369.4
A000372,2019 HON. RICK W. ALLEN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,53091.42,12036.04
A000372,2019 HON. RICK W. ALLEN,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,8.95,8.95
A000372,2019 HON. RICK W. ALLEN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,83304.2,17058.32
A000372,2019 HON. RICK W. ALLEN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,58071.82,29775.46
A000372,2019 HON. RICK W. ALLEN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,44955,11205
A000372,2019 HON. RICK W. ALLEN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9614.96,2592.89
A000372,2019 HON. RICK W. ALLEN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3426.1,860.64
A000372,2019 HON. RICK W. ALLEN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1280847.86,356107.76
A000372,2019 HON. RICK W. ALLEN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1280847.86,356107.76
A000372,2019 HON. RICK W. ALLEN,INTERN ALLOWANCES,PERSONNEL COMPENSATION,14850.59,2933.34
A000372,2019 HON. RICK W. ALLEN,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,14850.59,2933.34
A000372,2019 HON. RICK W. ALLEN,INTERN ALLOWANCES,OFFICE TOTALS:,14850.59,2933.34
A000376,2019 HON. COLIN Z. ALLRED,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1459.87,605.98
A000376,2019 HON. COLIN Z. ALLRED,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,846689.68,262998.05
A000376,2019 HON. COLIN Z. ALLRED,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,44381.05,12531.19
A000376,2019 HON. COLIN Z. ALLRED,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,78460.9,36599.01
A000376,2019 HON. COLIN Z. ALLRED,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,81090.06,63563.5
A000376,2019 HON. COLIN Z. ALLRED,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,41273.99,10287
A000376,2019 HON. COLIN Z. ALLRED,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,16410.41,11121.76
A000376,2019 HON. COLIN Z. ALLRED,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,12376.29,6447.7
A000376,2019 HON. COLIN Z. ALLRED,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1122142.25,404154.19
A000376,2019 HON. COLIN Z. ALLRED,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1122142.25,404154.19
A000376,2019 HON. COLIN Z. ALLRED,INTERN ALLOWANCES,PERSONNEL COMPENSATION,18420,8820
A000376,2019 HON. COLIN Z. ALLRED,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,18420,8820
A000376,2019 HON. COLIN Z. ALLRED,INTERN ALLOWANCES,OFFICE TOTALS:,18420,8820
A000367,2019 HON. JUSTIN AMASH,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,203.66,51.47
A000367,2019 HON. JUSTIN AMASH,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,990242.51,262597.22
A000367,2019 HON. JUSTIN AMASH,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,35677.24,8067.19
A000367,2019 HON. JUSTIN AMASH,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,88740.5,24642.07
A000367,2019 HON. JUSTIN AMASH,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,662.18,251.53
A000367,2019 HON. JUSTIN AMASH,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,28705.09,6191.77
A000367,2019 HON. JUSTIN AMASH,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,22240.31,15286.27
A000367,2019 HON. JUSTIN AMASH,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3559.56,1795.56
A000367,2019 HON. JUSTIN AMASH,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1170031.05,318883.08
A000367,2019 HON. JUSTIN AMASH,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1170031.05,318883.08
A000367,2019 HON. JUSTIN AMASH,INTERN ALLOWANCES,PERSONNEL COMPENSATION,3350,0
A000367,2019 HON. JUSTIN AMASH,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,3350,0
A000367,2019 HON. JUSTIN AMASH,INTERN ALLOWANCES,OFFICE TOTALS:,3350,0
A000369,2019 HON. MARK E. AMODEI,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,943.91,145.93
A000369,2019 HON. MARK E. AMODEI,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,957780.28,324200.86
A000369,2019 HON. MARK E. AMODEI,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,76153.1,16445.82
A000369,2019 HON. MARK E. AMODEI,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,129908.21,32277.51
A000369,2019 HON. MARK E. AMODEI,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2285.11,752.46
A000369,2019 HON. MARK E. AMODEI,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,51777.11,19739.99
A000369,2019 HON. MARK E. AMODEI,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,17986.98,3977.74
A000369,2019 HON. MARK E. AMODEI,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3254.8,977.4
A000369,2019 HON. MARK E. AMODEI,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1240089.5,398517.71
A000369,2019 HON. MARK E. AMODEI,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1240089.5,398517.71
A000369,2019 HON. MARK E. AMODEI,INTERN ALLOWANCES,PERSONNEL COMPENSATION,14078.32,4311.66
A000369,2019 HON. MARK E. AMODEI,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,14078.32,4311.66
A000369,2019 HON. MARK E. AMODEI,INTERN ALLOWANCES,OFFICE TOTALS:,14078.32,4311.66
A000377,2019 HON. KELLY ARMSTRONG,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1598.63,1037.12
A000377,2019 HON. KELLY ARMSTRONG,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,866732.31,286350.02
A000377,2019 HON. KELLY ARMSTRONG,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,52355.34,19165.5
A000377,2019 HON. KELLY ARMSTRONG,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,96926.68,23502.72
A000377,2019 HON. KELLY ARMSTRONG,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,15166.64,3707.5
A000377,2019 HON. KELLY ARMSTRONG,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,42580.89,10420.68
A000377,2019 HON. KELLY ARMSTRONG,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,16912.17,3561.59
A000377,2019 HON. KELLY ARMSTRONG,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,11759.39,2103.54
A000377,2019 HON. KELLY ARMSTRONG,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1104032.05,349848.67
A000377,2019 HON. KELLY ARMSTRONG,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1104032.05,349848.67
A000377,2019 HON. KELLY ARMSTRONG,INTERN ALLOWANCES,PERSONNEL COMPENSATION,17566.66,9200
A000377,2019 HON. KELLY ARMSTRONG,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,17566.66,9200
A000377,2019 HON. KELLY ARMSTRONG,INTERN ALLOWANCES,OFFICE TOTALS:,17566.66,9200
A000375,2019 HON. JODEY C. ARRINGTON,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1719.61,401.01
A000375,2019 HON. JODEY C. ARRINGTON,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,794968.46,250708.32
A000375,2019 HON. JODEY C. ARRINGTON,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,54625.44,15309.88
A000375,2019 HON. JODEY C. ARRINGTON,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,90054.57,27906.19
A000375,2019 HON. JODEY C. ARRINGTON,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,20479.32,17046.85
A000375,2019 HON. JODEY C. ARRINGTON,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,33657.4,11580
A000375,2019 HON. JODEY C. ARRINGTON,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,19201.47,6035.71
A000375,2019 HON. JODEY C. ARRINGTON,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,8316.61,4894.9
A000375,2019 HON. JODEY C. ARRINGTON,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1023022.88,333882.86
A000375,2019 HON. JODEY C. ARRINGTON,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1023022.88,333882.86
A000375,2019 HON. JODEY C. ARRINGTON,INTERN ALLOWANCES,PERSONNEL COMPENSATION,4450.01,3433.34
A000375,2019 HON. JODEY C. ARRINGTON,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,4450.01,3433.34
A000375,2019 HON. JODEY C. ARRINGTON,INTERN ALLOWANCES,OFFICE TOTALS:,4450.01,3433.34
A000378,2019 HON. CYNTHIA AXNE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,56504.15,54919.58
