BIOGUIDE_ID,OFFICE,PROGRAM,CATEGORY,YTD,AMOUNT
,FISCAL YEAR 2019 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,174.3,139.9
,FISCAL YEAR 2019 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,OTHER SERVICES,12000,6000
,FISCAL YEAR 2019 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,5741.84,3540.46
,FISCAL YEAR 2019 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,EQUIPMENT,5207.33,576.2
,FISCAL YEAR 2019 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,SALARIES  OFFICERS & EMPLOYEES TOTALS:,616375.52,312372.86
,FISCAL YEAR 2019 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,OFFICE TOTALS:,616375.52,312372.86
,FISCAL YEAR 2019 SERGEANT AT ARMS,PERSONNEL,PERSONNEL COMPENSATION,5273072.02,2679782.58
,FISCAL YEAR 2019 SERGEANT AT ARMS,PERSONNEL,PERSONNEL TOTALS:,5273072.02,2679782.58
,FISCAL YEAR 2019 SERGEANT AT ARMS,PERSONNEL,OFFICE TOTALS:,5273072.02,2679782.58
,FISCAL YEAR 2019 OFFICE OF THE PARLIAMENTARIAN,SALARIES  OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,595124.97,304374.98
,FISCAL YEAR 2019 OFFICE OF THE PARLIAMENTARIAN,SALARIES  OFFICERS & EMPLOYEES,RENT  COMMUNICATION  UTILITIES,13527.1,9027.67
,FISCAL YEAR 2019 OFFICE OF THE PARLIAMENTARIAN,SALARIES  OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,4187.15,1280.18
,FISCAL YEAR 2019 OFFICE OF THE PARLIAMENTARIAN,SALARIES  OFFICERS & EMPLOYEES,EQUIPMENT,2352,1176
,FISCAL YEAR 2019 OFFICE OF THE PARLIAMENTARIAN,SALARIES  OFFICERS & EMPLOYEES,SALARIES  OFFICERS & EMPLOYEES TOTALS:,615191.22,315858.83
,FISCAL YEAR 2019 OFFICE OF THE PARLIAMENTARIAN,SALARIES  OFFICERS & EMPLOYEES,OFFICE TOTALS:,615191.22,315858.83
,FISCAL YEAR 2019 COMPILATION OF PRECEDENTS,SALARIES  OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,254499.99,129500.01
,FISCAL YEAR 2019 COMPILATION OF PRECEDENTS,SALARIES  OFFICERS & EMPLOYEES,SALARIES  OFFICERS & EMPLOYEES TOTALS:,254499.99,129500.01
,FISCAL YEAR 2019 COMPILATION OF PRECEDENTS,SALARIES  OFFICERS & EMPLOYEES,OFFICE TOTALS:,254499.99,129500.01
,FISCAL YEAR 2019 TECHNICAL ASSISTANTS,SALARIES  OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,287553.54,145276.77
,FISCAL YEAR 2019 TECHNICAL ASSISTANTS,SALARIES  OFFICERS & EMPLOYEES,SALARIES  OFFICERS & EMPLOYEES TOTALS:,287553.54,145276.77
,FISCAL YEAR 2019 TECHNICAL ASSISTANTS,SALARIES  OFFICERS & EMPLOYEES,OFFICE TOTALS:,287553.54,145276.77
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,TRAINING  PERSONNEL & DEVELOP,TRAVEL,2472.94,192
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,TRAINING  PERSONNEL & DEVELOP,OTHER SERVICES,8197.14,6160.14
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,TRAINING  PERSONNEL & DEVELOP,TRAINING  PERSONNEL & DEVELOP TOTALS:,10670.08,6352.14
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,PERSONNEL COMPENSATION,191926.92,96034.5
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,RENT  COMMUNICATION  UTILITIES,8420.74,5073.1
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,PRINTING AND REPRODUCTION,146.7,29.95
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,OTHER SERVICES,14430.5,1287.5
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,SUPPLIES AND MATERIALS,1907.33,1454.84
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,EQUIPMENT,1896,1116
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,ADMIN AND OPS TOTALS:,218728.19,104995.89
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,PERSONNEL COMPENSATION,1293153.6,625827.52
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,TRAVEL,45.24,45.24
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,RENT  COMMUNICATION  UTILITIES,40,40
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,SUPPLIES AND MATERIALS,853.6,853.6
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,AUDIT  ADVISORY  INVESTIGATION TOTALS:,1294092.44,626766.36
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,OFFICE TOTALS:,1523490.71,738114.39
,FISCAL YEAR 2019 LAW REVISION COUNSEL,ADMIN AND OPS,RENT  COMMUNICATION  UTILITIES,2781.84,1662.74
,FISCAL YEAR 2019 LAW REVISION COUNSEL,ADMIN AND OPS,OTHER SERVICES,11325.05,10930.05
,FISCAL YEAR 2019 LAW REVISION COUNSEL,ADMIN AND OPS,SUPPLIES AND MATERIALS,14507.68,9288.81
,FISCAL YEAR 2019 LAW REVISION COUNSEL,ADMIN AND OPS,EQUIPMENT,10946.2,9643.2
,FISCAL YEAR 2019 LAW REVISION COUNSEL,ADMIN AND OPS,ADMIN AND OPS TOTALS:,39560.77,31524.8
,FISCAL YEAR 2019 LAW REVISION COUNSEL,USC CODIFICATION & MAINTENANCE,PERSONNEL COMPENSATION,1101703.74,556365.72
,FISCAL YEAR 2019 LAW REVISION COUNSEL,USC CODIFICATION & MAINTENANCE,USC CODIFICATION & MAINTENANCE TOTALS:,1101703.74,556365.72
,FISCAL YEAR 2019 LAW REVISION COUNSEL,USC CODIFICATION & MAINTENANCE,OFFICE TOTALS:,1141264.51,587890.52
,FISCAL YEAR 2019 LEGISLATIVE COUNSEL,ADMIN AND OPS,RENT  COMMUNICATION  UTILITIES,17525.94,11242.14
,FISCAL YEAR 2019 LEGISLATIVE COUNSEL,ADMIN AND OPS,PRINTING AND REPRODUCTION,59.9,59.9
,FISCAL YEAR 2019 LEGISLATIVE COUNSEL,ADMIN AND OPS,OTHER SERVICES,104554.52,100933.96
,FISCAL YEAR 2019 LEGISLATIVE COUNSEL,ADMIN AND OPS,SUPPLIES AND MATERIALS,29194.62,13106.68
,FISCAL YEAR 2019 LEGISLATIVE COUNSEL,ADMIN AND OPS,EQUIPMENT,31681.89,16619.59
,FISCAL YEAR 2019 LEGISLATIVE COUNSEL,ADMIN AND OPS,ADMIN AND OPS TOTALS:,183016.87,141962.27
,FISCAL YEAR 2019 LEGISLATIVE COUNSEL,DRAFTING LEGISLATION,PERSONNEL COMPENSATION,4428991.98,2225713.55
,FISCAL YEAR 2019 LEGISLATIVE COUNSEL,DRAFTING LEGISLATION,DRAFTING LEGISLATION TOTALS:,4428991.98,2225713.55
,FISCAL YEAR 2019 LEGISLATIVE COUNSEL,DRAFTING LEGISLATION,OFFICE TOTALS:,4612008.85,2367675.82
,FISCAL YEAR 2019 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,142974.03,71265.72
,FISCAL YEAR 2019 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,RENT  COMMUNICATION  UTILITIES,1959.82,1251.23
,FISCAL YEAR 2019 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,18113.84,15751.14
,FISCAL YEAR 2019 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,EQUIPMENT,443.93,113.93
,FISCAL YEAR 2019 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,SALARIES  OFFICERS & EMPLOYEES TOTALS:,163491.62,88382.02
,FISCAL YEAR 2019 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,OFFICE TOTALS:,163491.62,88382.02
,FISCAL YEAR 2019 CAO ADVANCED BUSINESS SOLUTION,ATLAS,OTHER SERVICES,53246.43,0
,FISCAL YEAR 2019 CAO ADVANCED BUSINESS SOLUTION,ATLAS,ATLAS TOTALS:,53246.43,0
,FISCAL YEAR 2019 CAO ADVANCED BUSINESS SOLUTION,PD REPLACEMENT PROJECT,OTHER SERVICES,203744.9,55174.89
,FISCAL YEAR 2019 CAO ADVANCED BUSINESS SOLUTION,PD REPLACEMENT PROJECT,PD REPLACEMENT PROJECT TOTALS:,203744.9,55174.89
,FISCAL YEAR 2019 CAO ADVANCED BUSINESS SOLUTION,PD REPLACEMENT PROJECT,OFFICE TOTALS:,256991.33,55174.89
,FISCAL YEAR 2019 ACQUISITIONS,MAIL AND PACKAGE DELIVERY,RENT  COMMUNICATION  UTILITIES,52594.47,52594.47
,FISCAL YEAR 2019 ACQUISITIONS,MAIL AND PACKAGE DELIVERY,OTHER SERVICES,501009.49,501009.49
,FISCAL YEAR 2019 ACQUISITIONS,MAIL AND PACKAGE DELIVERY,EQUIPMENT,197562.89,197562.89
,FISCAL YEAR 2019 ACQUISITIONS,MAIL AND PACKAGE DELIVERY,MAIL AND PACKAGE DELIVERY TOTALS:,751166.85,751166.85
,FISCAL YEAR 2019 ACQUISITIONS,DIGITAL MAIL,OTHER SERVICES,388150.47,388150.47
,FISCAL YEAR 2019 ACQUISITIONS,DIGITAL MAIL,DIGITAL MAIL TOTALS:,388150.47,388150.47
,FISCAL YEAR 2019 ACQUISITIONS,DIGITAL MAIL,OFFICE TOTALS:,1139317.32,1139317.32
,FISCAL YEAR 2019 CLERK OF THE HOUSE,LIMS,OTHER SERVICES,353067.75,157515.75
,FISCAL YEAR 2019 CLERK OF THE HOUSE,LIMS,EQUIPMENT,24548.62,24548.62
,FISCAL YEAR 2019 CLERK OF THE HOUSE,LIMS,LIMS TOTALS:,377616.37,182064.37
,FISCAL YEAR 2019 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,OTHER SERVICES,432.12,0
,FISCAL YEAR 2019 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,SUPPLIES AND MATERIALS,796.68,0
,FISCAL YEAR 2019 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,EQUIPMENT,255026.03,129056.14
,FISCAL YEAR 2019 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,ELECTRONIC VOTING SYSTEM TOTALS:,256254.83,129056.14
,FISCAL YEAR 2019 CLERK OF THE HOUSE,CANNON RENEWAL,RENT  COMMUNICATION  UTILITIES,799.7,401.84
,FISCAL YEAR 2019 CLERK OF THE HOUSE,CANNON RENEWAL,OTHER SERVICES,103419.5,79385.3
,FISCAL YEAR 2019 CLERK OF THE HOUSE,CANNON RENEWAL,CANNON RENEWAL TOTALS:,104219.2,79787.14
,FISCAL YEAR 2019 CLERK OF THE HOUSE,CANNON RENEWAL,OFFICE TOTALS:,738090.4,390907.65
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,TRAVEL,3154.73,3154.73
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,OTHER SERVICES,105928.26,68871.55
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,EQUIPMENT,11015.64,1998.34
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,NON - PERSONNEL TOTALS:,120098.63,74024.62
,FISCAL YEAR 2019 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT,EQUIPMENT,230860.82,101607.63
,FISCAL YEAR 2019 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT,MEMB DSTOFF SECUR ASSMNT TOTALS:,230860.82,101607.63
,FISCAL YEAR 2019 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT,OFFICE TOTALS:,350959.45,175632.25
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,TRAVEL,31356.35,25238.37
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,RENT  COMMUNICATION  UTILITIES,64443.9,38353.48
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,PRINTING AND REPRODUCTION,2009.45,1631.75
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,OTHER SERVICES,64619.09,37559.09
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,SUPPLIES AND MATERIALS,30193.51,15963.28
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,EQUIPMENT,113428.16,94956.9
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,NON - PERSONNEL TOTALS:,306050.46,213702.87
,FISCAL YEAR 2019 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,RENT  COMMUNICATION  UTILITIES,39.85,39.85
,FISCAL YEAR 2019 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,OTHER SERVICES,25579.88,12721.36
,FISCAL YEAR 2019 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,MEMB DSTOFF SECUR ASSMNT OTH TOTALS:,25619.73,12761.21
,FISCAL YEAR 2019 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,OFFICE TOTALS:,331670.19,226464.08
,FISCAL YEAR 2019 NETWORKING,CONGRESSIONAL TRANSITION,OTHER SERVICES,304989.9,236822.41
,FISCAL YEAR 2019 NETWORKING,CONGRESSIONAL TRANSITION,EQUIPMENT,153380.68,153380.68
,FISCAL YEAR 2019 NETWORKING,CONGRESSIONAL TRANSITION,CONGRESSIONAL TRANSITION TOTALS:,458370.58,390203.09
,FISCAL YEAR 2019 NETWORKING,CONGRESSIONAL TRANSITION,OFFICE TOTALS:,458370.58,390203.09
,FISCAL YEAR 2019 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,RENT  COMMUNICATION  UTILITIES,176750,176750
,FISCAL YEAR 2019 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,OTHER SERVICES,36326.71,27880.58
,FISCAL YEAR 2019 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,CONGRESSIONAL TRANSITION TOTALS:,213076.71,204630.58
,FISCAL YEAR 2019 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,OFFICE TOTALS:,213076.71,204630.58
,FISCAL YEAR 2019 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,RENT  COMMUNICATION  UTILITIES,7244,7244
,FISCAL YEAR 2019 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,OTHER SERVICES,54747.9,53846.7
,FISCAL YEAR 2019 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,SUPPLIES AND MATERIALS,16059.54,3563.49
,FISCAL YEAR 2019 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,CONGRESSIONAL TRANSITION TOTALS:,78051.44,64654.19
,FISCAL YEAR 2019 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,OFFICE TOTALS:,78051.44,64654.19
,FISCAL YEAR 2019 ENTERPRISE ARCHITECTURE,CONGRESSIONAL TRANSITION,OTHER SERVICES,350789,350789
,FISCAL YEAR 2019 ENTERPRISE ARCHITECTURE,CONGRESSIONAL TRANSITION,CONGRESSIONAL TRANSITION TOTALS:,350789,350789
,FISCAL YEAR 2019 ENTERPRISE ARCHITECTURE,CONGRESSIONAL TRANSITION,OFFICE TOTALS:,350789,350789
,FISCAL YEAR 2019 FURNISHINGS,CONGRESSIONAL TRANSITION,OTHER SERVICES,408210.12,289419.4
,FISCAL YEAR 2019 FURNISHINGS,CONGRESSIONAL TRANSITION,EQUIPMENT,217524.87,217524.87
,FISCAL YEAR 2019 FURNISHINGS,CONGRESSIONAL TRANSITION,CONGRESSIONAL TRANSITION TOTALS:,625734.99,506944.27
,FISCAL YEAR 2019 FURNISHINGS,CONGRESSIONAL TRANSITION,OFFICE TOTALS:,625734.99,506944.27
,FISCAL YEAR 2019 ASSET MANAGEMENT,CONGRESSIONAL TRANSITION,TRAVEL,4,4
,FISCAL YEAR 2019 ASSET MANAGEMENT,CONGRESSIONAL TRANSITION,SUPPLIES AND MATERIALS,9375.09,8986.09
,FISCAL YEAR 2019 ASSET MANAGEMENT,CONGRESSIONAL TRANSITION,EQUIPMENT,44619.61,44449.61
,FISCAL YEAR 2019 ASSET MANAGEMENT,CONGRESSIONAL TRANSITION,CONGRESSIONAL TRANSITION TOTALS:,53998.7,53439.7
,FISCAL YEAR 2019 ASSET MANAGEMENT,CONGRESSIONAL TRANSITION,OFFICE TOTALS:,53998.7,53439.7
,FISCAL YEAR 2019 OFFICE DESIGN & MOVE SERVICES,CONGRESSIONAL TRANSITION,OTHER SERVICES,242985.6,200224.45
,FISCAL YEAR 2019 OFFICE DESIGN & MOVE SERVICES,CONGRESSIONAL TRANSITION,SUPPLIES AND MATERIALS,26744,26744
,FISCAL YEAR 2019 OFFICE DESIGN & MOVE SERVICES,CONGRESSIONAL TRANSITION,EQUIPMENT,5184,5184
,FISCAL YEAR 2019 OFFICE DESIGN & MOVE SERVICES,CONGRESSIONAL TRANSITION,CONGRESSIONAL TRANSITION TOTALS:,274913.6,232152.45
,FISCAL YEAR 2019 OFFICE DESIGN & MOVE SERVICES,CONGRESSIONAL TRANSITION,OFFICE TOTALS:,274913.6,232152.45
,FISCAL YEAR 2019 LOGISTICS,CONGRESSIONAL TRANSITION,OTHER SERVICES,600000,369441.5
,FISCAL YEAR 2019 LOGISTICS,CONGRESSIONAL TRANSITION,CONGRESSIONAL TRANSITION TOTALS:,600000,369441.5
,FISCAL YEAR 2019 LOGISTICS,CONGRESSIONAL TRANSITION,OFFICE TOTALS:,600000,369441.5
,FISCAL YEAR 2019 NEW MEMBER ORIENTATION,NEW MEMBERS ORIENTATION,TRAVEL,605872.62,601285.75
,FISCAL YEAR 2019 NEW MEMBER ORIENTATION,NEW MEMBERS ORIENTATION,RENT  COMMUNICATION  UTILITIES,42477.17,23781.47
,FISCAL YEAR 2019 NEW MEMBER ORIENTATION,NEW MEMBERS ORIENTATION,PRINTING AND REPRODUCTION,327.5,0
,FISCAL YEAR 2019 NEW MEMBER ORIENTATION,NEW MEMBERS ORIENTATION,OTHER SERVICES,26650,3610
,FISCAL YEAR 2019 NEW MEMBER ORIENTATION,NEW MEMBERS ORIENTATION,SUPPLIES AND MATERIALS,94837.39,1871.65
,FISCAL YEAR 2019 NEW MEMBER ORIENTATION,NEW MEMBERS ORIENTATION,NEW MEMBERS ORIENTATION TOTALS:,770164.68,630548.87
,FISCAL YEAR 2019 NEW MEMBER ORIENTATION,NEW MEMBERS ORIENTATION,OFFICE TOTALS:,770164.68,630548.87
,FISCAL YEAR 2019 LIFE CYCLE REPLACEMENT,COMMUNICATIONS SERVICES,OTHER SERVICES,1104.38,0
,FISCAL YEAR 2019 LIFE CYCLE REPLACEMENT,COMMUNICATIONS SERVICES,COMMUNICATIONS SERVICES TOTALS:,1104.38,0
,FISCAL YEAR 2019 LIFE CYCLE REPLACEMENT,COMMUNICATIONS EQUIPMENT,OTHER SERVICES,397169.13,192331.23
,FISCAL YEAR 2019 LIFE CYCLE REPLACEMENT,COMMUNICATIONS EQUIPMENT,EQUIPMENT,2305384.17,1919433.62
,FISCAL YEAR 2019 LIFE CYCLE REPLACEMENT,COMMUNICATIONS EQUIPMENT,COMMUNICATIONS EQUIPMENT TOTALS:,2702553.3,2111764.85
,FISCAL YEAR 2019 LIFE CYCLE REPLACEMENT,COMMUNICATIONS EQUIPMENT,OFFICE TOTALS:,2703657.68,2111764.85
,FISCAL YEAR 2019 COMMITTEE RENOVATION PROJECT,COMMITTEE BROADCAST ROOM,OTHER SERVICES,295836.57,3465
,FISCAL YEAR 2019 COMMITTEE RENOVATION PROJECT,COMMITTEE BROADCAST ROOM,COMMITTEE BROADCAST ROOM TOTALS:,295836.57,3465
,FISCAL YEAR 2019 COMMITTEE RENOVATION PROJECT,COMMITTEE BROADCAST ROOM,OFFICE TOTALS:,295836.57,3465
A000374,2019 HON. RALPH ABRAHAM,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,567.75,567.75
A000374,2019 HON. RALPH ABRAHAM,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,230001.09,230001.09
A000374,2019 HON. RALPH ABRAHAM,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,12971.82,12971.82
A000374,2019 HON. RALPH ABRAHAM,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,17640.73,17640.73
A000374,2019 HON. RALPH ABRAHAM,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,760,760
A000374,2019 HON. RALPH ABRAHAM,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,7671.44,7671.44
A000374,2019 HON. RALPH ABRAHAM,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2268.74,2268.74
A000374,2019 HON. RALPH ABRAHAM,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,466.2,466.2
A000374,2019 HON. RALPH ABRAHAM,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,272347.77,272347.77
A000374,2019 HON. RALPH ABRAHAM,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,272347.77,272347.77
A000370,2019 HON. ALMA S. ADAMS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,92.04,92.04
A000370,2019 HON. ALMA S. ADAMS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,228684.47,228684.47
A000370,2019 HON. ALMA S. ADAMS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,13042.42,13042.42
A000370,2019 HON. ALMA S. ADAMS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,23397.99,23397.99
A000370,2019 HON. ALMA S. ADAMS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,790.4,790.4
A000370,2019 HON. ALMA S. ADAMS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,9184.3,9184.3
A000370,2019 HON. ALMA S. ADAMS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6882.46,6882.46
A000370,2019 HON. ALMA S. ADAMS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,219,219
A000370,2019 HON. ALMA S. ADAMS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,282293.08,282293.08
A000370,2019 HON. ALMA S. ADAMS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,282293.08,282293.08
A000055,2019 HON. ROBERT B. ADERHOLT,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1800.09,1800.09
A000055,2019 HON. ROBERT B. ADERHOLT,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,250533.57,250533.57
A000055,2019 HON. ROBERT B. ADERHOLT,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,14236.35,14236.35
A000055,2019 HON. ROBERT B. ADERHOLT,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,13251.69,13251.69
A000055,2019 HON. ROBERT B. ADERHOLT,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,576.6,576.6
A000055,2019 HON. ROBERT B. ADERHOLT,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5385,5385
A000055,2019 HON. ROBERT B. ADERHOLT,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2264.87,2264.87
A000055,2019 HON. ROBERT B. ADERHOLT,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2054.25,2054.25
A000055,2019 HON. ROBERT B. ADERHOLT,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,290102.42,290102.42
A000055,2019 HON. ROBERT B. ADERHOLT,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,290102.42,290102.42
A000371,2019 HON. PETE AGUILAR,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,387.39,387.39
A000371,2019 HON. PETE AGUILAR,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,255840.38,255840.38
A000371,2019 HON. PETE AGUILAR,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,6040.28,6040.28
A000371,2019 HON. PETE AGUILAR,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,22150.42,22150.42
A000371,2019 HON. PETE AGUILAR,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,3404.73,3404.73
A000371,2019 HON. PETE AGUILAR,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10530,10530
A000371,2019 HON. PETE AGUILAR,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,7639.45,7639.45
A000371,2019 HON. PETE AGUILAR,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,900,900
A000371,2019 HON. PETE AGUILAR,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,306892.65,306892.65
A000371,2019 HON. PETE AGUILAR,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,306892.65,306892.65
A000372,2019 HON. RICK W. ALLEN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,4676.01,4676.01
A000372,2019 HON. RICK W. ALLEN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,223166.36,223166.36
A000372,2019 HON. RICK W. ALLEN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8069.2,8069.2
A000372,2019 HON. RICK W. ALLEN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,13127.39,13127.39
A000372,2019 HON. RICK W. ALLEN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,384.92,384.92
A000372,2019 HON. RICK W. ALLEN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10505,10505
A000372,2019 HON. RICK W. ALLEN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1869.05,1869.05
A000372,2019 HON. RICK W. ALLEN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,859.5,859.5
A000372,2019 HON. RICK W. ALLEN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,262657.43,262657.43
