BIOGUIDE_ID,OFFICE,PROGRAM,CATEGORY,YTD,AMOUNT
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,CARPET SERVICES,CARPET SERVICES TOTALS:,158784.25,159101.26
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY & UPHOLSTERY SERVICES,TRANSPORTATION OF THINGS,823.22,0
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY & UPHOLSTERY SERVICES,RENT  COMMUNICATION  UTILITIES,20.35,0
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY & UPHOLSTERY SERVICES,SUPPLIES AND MATERIALS,34578.68,10001.18
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY & UPHOLSTERY SERVICES,EQUIPMENT,38388.49,43002.25
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY & UPHOLSTERY SERVICES,DRAPERY & UPHOLSTERY SERVICES TOTALS:,73810.74,53003.43
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,FINISH SCHEDULE,SUPPLIES AND MATERIALS,33637.96,31781.89
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,FINISH SCHEDULE,EQUIPMENT,275439.42,249545.53
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,FINISH SCHEDULE,FINISH SCHEDULE TOTALS:,309077.38,281327.42
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,CENTRAL WAREHOUSE/RCVG INIT,OTHER SERVICES,480243.55,322121.7
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,CENTRAL WAREHOUSE/RCVG INIT,CENTRAL WAREHOUSE/RCVG INIT TOTALS:,480243.55,322121.7
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,BENEFITS AND COMPENSATION,EQUIPMENT,490635.73,0
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,BENEFITS AND COMPENSATION,BENEFITS AND COMPENSATION TOTALS:,490635.73,0
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,ACCESS INFO SYST TECH SERVICES,EQUIPMENT,133000,0
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,ACCESS INFO SYST TECH SERVICES,ACCESS INFO SYST TECH SERVICES TOTALS:,133000,0
,FISCAL YEAR 2019 CHIEF ADMIN OFCR OF THE HOUSE,ACCESS INFO SYST TECH SERVICES,OFFICE TOTALS:,70465198.58,26199460.8
,FISCAL YEAR 2019 CLERK OF THE HOUSE,SALARIES  OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,15707736.56,5441956.9
,FISCAL YEAR 2019 CLERK OF THE HOUSE,SALARIES  OFFICERS & EMPLOYEES,TRAVEL,50045.45,31442.84
,FISCAL YEAR 2019 CLERK OF THE HOUSE,SALARIES  OFFICERS & EMPLOYEES,TRANSPORTATION OF THINGS,4017.68,3922.68
,FISCAL YEAR 2019 CLERK OF THE HOUSE,SALARIES  OFFICERS & EMPLOYEES,RENT  COMMUNICATION  UTILITIES,112509.88,37449.65
,FISCAL YEAR 2019 CLERK OF THE HOUSE,SALARIES  OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,15543.91,6431.82
,FISCAL YEAR 2019 CLERK OF THE HOUSE,SALARIES  OFFICERS & EMPLOYEES,OTHER SERVICES,1039408.22,473697.33
,FISCAL YEAR 2019 CLERK OF THE HOUSE,SALARIES  OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,334208.23,222894.55
,FISCAL YEAR 2019 CLERK OF THE HOUSE,SALARIES  OFFICERS & EMPLOYEES,EQUIPMENT,259755.68,56008.65
,FISCAL YEAR 2019 CLERK OF THE HOUSE,SALARIES  OFFICERS & EMPLOYEES,SALARIES  OFFICERS & EMPLOYEES TOTALS:,17523225.61,6273804.42
,FISCAL YEAR 2019 CLERK OF THE HOUSE,RECEPTIONS,OTHER SERVICES,200,0
,FISCAL YEAR 2019 CLERK OF THE HOUSE,RECEPTIONS,SUPPLIES AND MATERIALS,983.75,194
,FISCAL YEAR 2019 CLERK OF THE HOUSE,RECEPTIONS,RECEPTIONS TOTALS:,1183.75,194
,FISCAL YEAR 2019 CLERK OF THE HOUSE,FAMILY ROOM,SUPPLIES AND MATERIALS,7825.51,52.69
,FISCAL YEAR 2019 CLERK OF THE HOUSE,FAMILY ROOM,FAMILY ROOM TOTALS:,7825.51,52.69
,FISCAL YEAR 2019 CLERK OF THE HOUSE,FAMILY ROOM,OFFICE TOTALS:,17532234.87,6274051.11
,FISCAL YEAR 2019 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,911704.39,322718.82
,FISCAL YEAR 2019 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,TRAVEL,4865.26,3894.88
,FISCAL YEAR 2019 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,RENT  COMMUNICATION  UTILITIES,5556.41,2260.31
,FISCAL YEAR 2019 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,244.25,69.95
,FISCAL YEAR 2019 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,OTHER SERVICES,18000,6000
,FISCAL YEAR 2019 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,17730.69,11988.85
,FISCAL YEAR 2019 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,EQUIPMENT,9239.2,4031.87
,FISCAL YEAR 2019 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,SALARIES  OFFICERS & EMPLOYEES TOTALS:,967340.2,350964.68
,FISCAL YEAR 2019 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,OFFICE TOTALS:,967340.2,350964.68
,FISCAL YEAR 2019 SERGEANT AT ARMS,PERSONNEL,PERSONNEL COMPENSATION,8049743.9,2776671.88
,FISCAL YEAR 2019 SERGEANT AT ARMS,PERSONNEL,PERSONNEL TOTALS:,8049743.9,2776671.88
,FISCAL YEAR 2019 SERGEANT AT ARMS,RECEPTIONS,SUPPLIES AND MATERIALS,553.2,553.2
,FISCAL YEAR 2019 SERGEANT AT ARMS,RECEPTIONS,RECEPTIONS TOTALS:,553.2,553.2
,FISCAL YEAR 2019 SERGEANT AT ARMS,RECEPTIONS,OFFICE TOTALS:,8050297.1,2777225.08
,FISCAL YEAR 2019 OFFICE OF THE PARLIAMENTARIAN,SALARIES  OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,900499.95,305374.98
,FISCAL YEAR 2019 OFFICE OF THE PARLIAMENTARIAN,SALARIES  OFFICERS & EMPLOYEES,RENT  COMMUNICATION  UTILITIES,18631.11,5104.01
,FISCAL YEAR 2019 OFFICE OF THE PARLIAMENTARIAN,SALARIES  OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,4725.45,538.3
,FISCAL YEAR 2019 OFFICE OF THE PARLIAMENTARIAN,SALARIES  OFFICERS & EMPLOYEES,EQUIPMENT,3528,1176
,FISCAL YEAR 2019 OFFICE OF THE PARLIAMENTARIAN,SALARIES  OFFICERS & EMPLOYEES,SALARIES  OFFICERS & EMPLOYEES TOTALS:,927384.51,312193.29
,FISCAL YEAR 2019 OFFICE OF THE PARLIAMENTARIAN,SALARIES  OFFICERS & EMPLOYEES,OFFICE TOTALS:,927384.51,312193.29
,FISCAL YEAR 2019 COMPILATION OF PRECEDENTS,SALARIES  OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,384000,129500.01
,FISCAL YEAR 2019 COMPILATION OF PRECEDENTS,SALARIES  OFFICERS & EMPLOYEES,SALARIES  OFFICERS & EMPLOYEES TOTALS:,384000,129500.01
,FISCAL YEAR 2019 COMPILATION OF PRECEDENTS,SALARIES  OFFICERS & EMPLOYEES,OFFICE TOTALS:,384000,129500.01
,FISCAL YEAR 2019 TECHNICAL ASSISTANTS,SALARIES  OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,432830.31,145276.77
,FISCAL YEAR 2019 TECHNICAL ASSISTANTS,SALARIES  OFFICERS & EMPLOYEES,SALARIES  OFFICERS & EMPLOYEES TOTALS:,432830.31,145276.77
,FISCAL YEAR 2019 TECHNICAL ASSISTANTS,SALARIES  OFFICERS & EMPLOYEES,OFFICE TOTALS:,432830.31,145276.77
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,TRAINING  PERSONNEL & DEVELOP,TRAVEL,2600.94,128
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,TRAINING  PERSONNEL & DEVELOP,OTHER SERVICES,20755.78,12558.64
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,TRAINING  PERSONNEL & DEVELOP,TRAINING  PERSONNEL & DEVELOP TOTALS:,23356.72,12686.64
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,PERSONNEL COMPENSATION,290409.9,98482.98
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,RENT  COMMUNICATION  UTILITIES,12471.29,4050.55
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,PRINTING AND REPRODUCTION,262.39,115.69
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,OTHER SERVICES,41670.5,27240
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,SUPPLIES AND MATERIALS,3235.73,1328.4
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,EQUIPMENT,4911,3015
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,ADMIN AND OPS TOTALS:,352960.81,134232.62
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,PERSONNEL COMPENSATION,1975377.13,682223.53
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,TRAVEL,45.24,0
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,RENT  COMMUNICATION  UTILITIES,40,0
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,PRINTING AND REPRODUCTION,1360,1360
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,SUPPLIES AND MATERIALS,4531.84,3678.24
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,EQUIPMENT,21617.29,21617.29
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,AUDIT  ADVISORY  INVESTIGATION TOTALS:,2002971.5,708879.06
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,OFFICE TOTALS:,2379289.03,855798.32
,FISCAL YEAR 2019 LAW REVISION COUNSEL,ADMIN AND OPS,RENT  COMMUNICATION  UTILITIES,3931.45,1149.61
,FISCAL YEAR 2019 LAW REVISION COUNSEL,ADMIN AND OPS,OTHER SERVICES,18237.05,6912
,FISCAL YEAR 2019 LAW REVISION COUNSEL,ADMIN AND OPS,SUPPLIES AND MATERIALS,23354.74,8847.06
,FISCAL YEAR 2019 LAW REVISION COUNSEL,ADMIN AND OPS,EQUIPMENT,11651.2,705
,FISCAL YEAR 2019 LAW REVISION COUNSEL,ADMIN AND OPS,ADMIN AND OPS TOTALS:,57174.44,17613.67
,FISCAL YEAR 2019 LAW REVISION COUNSEL,USC CODIFICATION & MAINTENANCE,PERSONNEL COMPENSATION,1663583.31,561879.57
,FISCAL YEAR 2019 LAW REVISION COUNSEL,USC CODIFICATION & MAINTENANCE,USC CODIFICATION & MAINTENANCE TOTALS:,1663583.31,561879.57
,FISCAL YEAR 2019 LAW REVISION COUNSEL,USC CODIFICATION & MAINTENANCE,OFFICE TOTALS:,1720757.75,579493.24
,FISCAL YEAR 2019 LEGISLATIVE COUNSEL,ADMIN AND OPS,RENT  COMMUNICATION  UTILITIES,26250.39,8724.45
,FISCAL YEAR 2019 LEGISLATIVE COUNSEL,ADMIN AND OPS,PRINTING AND REPRODUCTION,59.9,0
,FISCAL YEAR 2019 LEGISLATIVE COUNSEL,ADMIN AND OPS,OTHER SERVICES,257013.98,152459.46
,FISCAL YEAR 2019 LEGISLATIVE COUNSEL,ADMIN AND OPS,SUPPLIES AND MATERIALS,48564.37,19369.75
,FISCAL YEAR 2019 LEGISLATIVE COUNSEL,ADMIN AND OPS,EQUIPMENT,44398.27,12716.38
,FISCAL YEAR 2019 LEGISLATIVE COUNSEL,ADMIN AND OPS,ADMIN AND OPS TOTALS:,376286.91,193270.04
,FISCAL YEAR 2019 LEGISLATIVE COUNSEL,DRAFTING LEGISLATION,PERSONNEL COMPENSATION,6627757.11,2198765.13
,FISCAL YEAR 2019 LEGISLATIVE COUNSEL,DRAFTING LEGISLATION,DRAFTING LEGISLATION TOTALS:,6627757.11,2198765.13
,FISCAL YEAR 2019 LEGISLATIVE COUNSEL,DRAFTING LEGISLATION,OFFICE TOTALS:,7004044.02,2392035.17
,FISCAL YEAR 2019 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,211474.41,68500.38
,FISCAL YEAR 2019 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,TRAVEL,17.24,17.24
,FISCAL YEAR 2019 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,RENT  COMMUNICATION  UTILITIES,4557.57,2597.75
,FISCAL YEAR 2019 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,449.9,449.9
,FISCAL YEAR 2019 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,OTHER SERVICES,2973.99,2973.99
,FISCAL YEAR 2019 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,69387.39,51273.55
,FISCAL YEAR 2019 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,EQUIPMENT,4596.35,4152.42
,FISCAL YEAR 2019 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,SALARIES  OFFICERS & EMPLOYEES TOTALS:,293456.85,129965.23
,FISCAL YEAR 2019 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,OFFICE TOTALS:,293456.85,129965.23
,FISCAL YEAR 2019 ENTERPRISE APPLICATIONS,ATLAS,OTHER SERVICES,53246.43,0
,FISCAL YEAR 2019 ENTERPRISE APPLICATIONS,ATLAS,ATLAS TOTALS:,53246.43,0
,FISCAL YEAR 2019 ENTERPRISE APPLICATIONS,PD REPLACEMENT PROJECT,OTHER SERVICES,203744.9,0
,FISCAL YEAR 2019 ENTERPRISE APPLICATIONS,PD REPLACEMENT PROJECT,PD REPLACEMENT PROJECT TOTALS:,203744.9,0
,FISCAL YEAR 2019 ENTERPRISE APPLICATIONS,PD REPLACEMENT PROJECT,OFFICE TOTALS:,256991.33,0
,FISCAL YEAR 2019 ACQUISITIONS,MAIL AND PACKAGE DELIVERY,RENT  COMMUNICATION  UTILITIES,84429.38,31834.91
,FISCAL YEAR 2019 ACQUISITIONS,MAIL AND PACKAGE DELIVERY,OTHER SERVICES,1873677.7,1372668.21
,FISCAL YEAR 2019 ACQUISITIONS,MAIL AND PACKAGE DELIVERY,EQUIPMENT,298410.35,100847.46
,FISCAL YEAR 2019 ACQUISITIONS,MAIL AND PACKAGE DELIVERY,MAIL AND PACKAGE DELIVERY TOTALS:,2256517.43,1505350.58
,FISCAL YEAR 2019 ACQUISITIONS,DIGITAL MAIL,OTHER SERVICES,1041041.25,652890.78
,FISCAL YEAR 2019 ACQUISITIONS,DIGITAL MAIL,DIGITAL MAIL TOTALS:,1041041.25,652890.78
,FISCAL YEAR 2019 ACQUISITIONS,DIGITAL MAIL,OFFICE TOTALS:,3297558.68,2158241.36
,FISCAL YEAR 2019 CLERK OF THE HOUSE,LIMS,TRAVEL,936.39,936.39
,FISCAL YEAR 2019 CLERK OF THE HOUSE,LIMS,OTHER SERVICES,465852,112784.25
,FISCAL YEAR 2019 CLERK OF THE HOUSE,LIMS,EQUIPMENT,30685.36,6136.74
,FISCAL YEAR 2019 CLERK OF THE HOUSE,LIMS,LIMS TOTALS:,497473.75,119857.38
,FISCAL YEAR 2019 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,OTHER SERVICES,432.12,0
,FISCAL YEAR 2019 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,SUPPLIES AND MATERIALS,796.68,0
,FISCAL YEAR 2019 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,EQUIPMENT,266518.13,11492.1
,FISCAL YEAR 2019 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,ELECTRONIC VOTING SYSTEM TOTALS:,267746.93,11492.1
,FISCAL YEAR 2019 CLERK OF THE HOUSE,CANNON RENEWAL,RENT  COMMUNICATION  UTILITIES,2299.7,1500
,FISCAL YEAR 2019 CLERK OF THE HOUSE,CANNON RENEWAL,OTHER SERVICES,566439.5,463020
,FISCAL YEAR 2019 CLERK OF THE HOUSE,CANNON RENEWAL,CANNON RENEWAL TOTALS:,568739.2,464520
,FISCAL YEAR 2019 CLERK OF THE HOUSE,CANNON RENEWAL,OFFICE TOTALS:,1333959.88,595869.48
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,TRAVEL,23835.33,20680.6
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,OTHER SERVICES,137502.82,31574.56
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,EQUIPMENT,11015.64,0
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,NON - PERSONNEL TOTALS:,172353.79,52255.16
,FISCAL YEAR 2019 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT,EQUIPMENT,519623.98,288763.16
,FISCAL YEAR 2019 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT,MEMB DSTOFF SECUR ASSMNT TOTALS:,519623.98,288763.16
,FISCAL YEAR 2019 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT,OFFICE TOTALS:,691977.77,341018.32
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,TRAVEL,52455.71,21099.36
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,RENT  COMMUNICATION  UTILITIES,96774.71,32330.81
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,PRINTING AND REPRODUCTION,4207.94,2198.49
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,OTHER SERVICES,269898.03,205278.94
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,SUPPLIES AND MATERIALS,100201.04,70007.53
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,EQUIPMENT,143712.73,30284.57
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,NON - PERSONNEL TOTALS:,667250.16,361199.7
,FISCAL YEAR 2019 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,RENT  COMMUNICATION  UTILITIES,39.85,0
,FISCAL YEAR 2019 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,OTHER SERVICES,39117.99,13538.11
,FISCAL YEAR 2019 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,MEMB DSTOFF SECUR ASSMNT OTH TOTALS:,39157.84,13538.11
,FISCAL YEAR 2019 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,OFFICE TOTALS:,706408,374737.81
,FISCAL YEAR 2019 EMD,OEPPO,OTHER SERVICES,118624.59,118624.59
,FISCAL YEAR 2019 EMD,OEPPO,OEPPO TOTALS:,118624.59,118624.59
,FISCAL YEAR 2019 EMD,OEPPO,OFFICE TOTALS:,118624.59,118624.59
,FISCAL YEAR 2019 NETWORKING,CONGRESSIONAL TRANSITION,OTHER SERVICES,366739.16,61749.26
,FISCAL YEAR 2019 NETWORKING,CONGRESSIONAL TRANSITION,EQUIPMENT,153380.68,0
,FISCAL YEAR 2019 NETWORKING,CONGRESSIONAL TRANSITION,CONGRESSIONAL TRANSITION TOTALS:,520119.84,61749.26
,FISCAL YEAR 2019 NETWORKING,CONGRESSIONAL TRANSITION,OFFICE TOTALS:,520119.84,61749.26
,FISCAL YEAR 2019 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,RENT  COMMUNICATION  UTILITIES,388727,211977
,FISCAL YEAR 2019 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,OTHER SERVICES,60698.12,24371.41
,FISCAL YEAR 2019 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,CONGRESSIONAL TRANSITION TOTALS:,449425.12,236348.41
,FISCAL YEAR 2019 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,OFFICE TOTALS:,449425.12,236348.41
,FISCAL YEAR 2019 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,RENT  COMMUNICATION  UTILITIES,7244,0
,FISCAL YEAR 2019 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,OTHER SERVICES,106792.2,52044.3
,FISCAL YEAR 2019 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,SUPPLIES AND MATERIALS,16059.54,0
,FISCAL YEAR 2019 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,CONGRESSIONAL TRANSITION TOTALS:,130095.74,52044.3
,FISCAL YEAR 2019 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,OFFICE TOTALS:,130095.74,52044.3
,FISCAL YEAR 2019 ENTERPRISE ARCHITECTURE,CONGRESSIONAL TRANSITION,OTHER SERVICES,486709,135920
,FISCAL YEAR 2019 ENTERPRISE ARCHITECTURE,CONGRESSIONAL TRANSITION,CONGRESSIONAL TRANSITION TOTALS:,486709,135920
,FISCAL YEAR 2019 ENTERPRISE ARCHITECTURE,CONGRESSIONAL TRANSITION,OFFICE TOTALS:,486709,135920
,FISCAL YEAR 2019 FURNISHINGS,CONGRESSIONAL TRANSITION,OTHER SERVICES,475871.91,67661.79
,FISCAL YEAR 2019 FURNISHINGS,CONGRESSIONAL TRANSITION,EQUIPMENT,217524.87,0
,FISCAL YEAR 2019 FURNISHINGS,CONGRESSIONAL TRANSITION,CONGRESSIONAL TRANSITION TOTALS:,693396.78,67661.79
,FISCAL YEAR 2019 FURNISHINGS,CONGRESSIONAL TRANSITION,OFFICE TOTALS:,693396.78,67661.79
,FISCAL YEAR 2019 ASSET MANAGEMENT,CONGRESSIONAL TRANSITION,TRAVEL,4,0
,FISCAL YEAR 2019 ASSET MANAGEMENT,CONGRESSIONAL TRANSITION,OTHER SERVICES,7006.53,7006.53
,FISCAL YEAR 2019 ASSET MANAGEMENT,CONGRESSIONAL TRANSITION,SUPPLIES AND MATERIALS,9016.09,-359
,FISCAL YEAR 2019 ASSET MANAGEMENT,CONGRESSIONAL TRANSITION,EQUIPMENT,49218.36,4598.75
,FISCAL YEAR 2019 ASSET MANAGEMENT,CONGRESSIONAL TRANSITION,CONGRESSIONAL TRANSITION TOTALS:,65244.98,11246.28
,FISCAL YEAR 2019 ASSET MANAGEMENT,CONGRESSIONAL TRANSITION,OFFICE TOTALS:,65244.98,11246.28
,FISCAL YEAR 2019 OFFICE DESIGN & MOVE SERVICES,CONGRESSIONAL TRANSITION,OTHER SERVICES,353625.35,110639.75
,FISCAL YEAR 2019 OFFICE DESIGN & MOVE SERVICES,CONGRESSIONAL TRANSITION,SUPPLIES AND MATERIALS,36437.12,9693.12
,FISCAL YEAR 2019 OFFICE DESIGN & MOVE SERVICES,CONGRESSIONAL TRANSITION,EQUIPMENT,36734.84,31550.84
,FISCAL YEAR 2019 OFFICE DESIGN & MOVE SERVICES,CONGRESSIONAL TRANSITION,CONGRESSIONAL TRANSITION TOTALS:,426797.31,151883.71
,FISCAL YEAR 2019 OFFICE DESIGN & MOVE SERVICES,CONGRESSIONAL TRANSITION,OFFICE TOTALS:,426797.31,151883.71
,FISCAL YEAR 2019 LOGISTICS,CONGRESSIONAL TRANSITION,OTHER SERVICES,600000,0
,FISCAL YEAR 2019 LOGISTICS,CONGRESSIONAL TRANSITION,CONGRESSIONAL TRANSITION TOTALS:,600000,0
,FISCAL YEAR 2019 LOGISTICS,CONGRESSIONAL TRANSITION,OFFICE TOTALS:,600000,0
,FISCAL YEAR 2019 NEW MEMBER ORIENTATION,NEW MEMBERS ORIENTATION,TRAVEL,606211.05,338.43
,FISCAL YEAR 2019 NEW MEMBER ORIENTATION,NEW MEMBERS ORIENTATION,RENT  COMMUNICATION  UTILITIES,42500.63,23.46
,FISCAL YEAR 2019 NEW MEMBER ORIENTATION,NEW MEMBERS ORIENTATION,PRINTING AND REPRODUCTION,327.5,0
,FISCAL YEAR 2019 NEW MEMBER ORIENTATION,NEW MEMBERS ORIENTATION,OTHER SERVICES,26650,0
,FISCAL YEAR 2019 NEW MEMBER ORIENTATION,NEW MEMBERS ORIENTATION,SUPPLIES AND MATERIALS,94837.39,0
,FISCAL YEAR 2019 NEW MEMBER ORIENTATION,NEW MEMBERS ORIENTATION,NEW MEMBERS ORIENTATION TOTALS:,770526.57,361.89
,FISCAL YEAR 2019 NEW MEMBER ORIENTATION,NEW MEMBERS ORIENTATION,OFFICE TOTALS:,770526.57,361.89
,FISCAL YEAR 2019 NETWORKING,FEDERAL OFFICE BUILDING 8,RENT  COMMUNICATION  UTILITIES,128,128
,FISCAL YEAR 2019 NETWORKING,FEDERAL OFFICE BUILDING 8,FEDERAL OFFICE BUILDING 8 TOTALS:,128,128
,FISCAL YEAR 2019 NETWORKING,FEDERAL OFFICE BUILDING 8,OFFICE TOTALS:,128,128
,FISCAL YEAR 2019 LIFE CYCLE REPLACEMENT,COMMUNICATIONS SERVICES,OTHER SERVICES,1104.38,0
,FISCAL YEAR 2019 LIFE CYCLE REPLACEMENT,COMMUNICATIONS SERVICES,COMMUNICATIONS SERVICES TOTALS:,1104.38,0
,FISCAL YEAR 2019 LIFE CYCLE REPLACEMENT,COMMUNICATIONS EQUIPMENT,OTHER SERVICES,472044.13,74875
,FISCAL YEAR 2019 LIFE CYCLE REPLACEMENT,COMMUNICATIONS EQUIPMENT,EQUIPMENT,2669909.81,364525.64
,FISCAL YEAR 2019 LIFE CYCLE REPLACEMENT,COMMUNICATIONS EQUIPMENT,COMMUNICATIONS EQUIPMENT TOTALS:,3141953.94,439400.64
,FISCAL YEAR 2019 LIFE CYCLE REPLACEMENT,COMMUNICATIONS EQUIPMENT,OFFICE TOTALS:,3143058.32,439400.64
,FISCAL YEAR 2019 HOUSE RECORDING STUDIO,LIFECYCLE (COMM ROOM),SUPPLIES AND MATERIALS,1460.5,1460.5
