BIOGUIDE_ID,OFFICE,PROGRAM,CATEGORY,YTD,AMOUNT
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ACCESS INFO SYST TECH SERVICES,ACCESS INFO SYST TECH SERVICES TOTALS:,152756.64,152756.64
,FISCAL YEAR 2020 CHIEF ADMIN OFCR OF THE HOUSE,ACCESS INFO SYST TECH SERVICES,OFFICE TOTALS:,47404376.45,26463874.24
,FISCAL YEAR 2020 CLERK OF THE HOUSE,SALARIES  OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,10941777.98,5576782.07
,FISCAL YEAR 2020 CLERK OF THE HOUSE,SALARIES  OFFICERS & EMPLOYEES,TRAVEL,20552.79,12451.98
,FISCAL YEAR 2020 CLERK OF THE HOUSE,SALARIES  OFFICERS & EMPLOYEES,RENT  COMMUNICATION  UTILITIES,76584.57,45410.49
,FISCAL YEAR 2020 CLERK OF THE HOUSE,SALARIES  OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,5851.34,5087.08
,FISCAL YEAR 2020 CLERK OF THE HOUSE,SALARIES  OFFICERS & EMPLOYEES,OTHER SERVICES,683509.57,456898.03
,FISCAL YEAR 2020 CLERK OF THE HOUSE,SALARIES  OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,73018.81,58009.61
,FISCAL YEAR 2020 CLERK OF THE HOUSE,SALARIES  OFFICERS & EMPLOYEES,EQUIPMENT,146628.53,124037.64
,FISCAL YEAR 2020 CLERK OF THE HOUSE,SALARIES  OFFICERS & EMPLOYEES,SALARIES  OFFICERS & EMPLOYEES TOTALS:,11947923.59,6278676.9
,FISCAL YEAR 2020 CLERK OF THE HOUSE,FAMILY ROOM,RENT  COMMUNICATION  UTILITIES,150,150
,FISCAL YEAR 2020 CLERK OF THE HOUSE,FAMILY ROOM,SUPPLIES AND MATERIALS,6219.18,6219.18
,FISCAL YEAR 2020 CLERK OF THE HOUSE,FAMILY ROOM,FAMILY ROOM TOTALS:,6369.18,6369.18
,FISCAL YEAR 2020 CLERK OF THE HOUSE,FAMILY ROOM,OFFICE TOTALS:,11954292.77,6285046.08
,FISCAL YEAR 2020 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,797838.67,397213.02
,FISCAL YEAR 2020 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,TRAVEL,6635.37,2445.11
,FISCAL YEAR 2020 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,RENT  COMMUNICATION  UTILITIES,4373.49,2524.46
,FISCAL YEAR 2020 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,3574.6,2415.65
,FISCAL YEAR 2020 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,OTHER SERVICES,13546.3,6273.9
,FISCAL YEAR 2020 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,6102.27,5173.03
,FISCAL YEAR 2020 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,EQUIPMENT,4818.07,376.2
,FISCAL YEAR 2020 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,SALARIES  OFFICERS & EMPLOYEES TOTALS:,836888.77,416421.37
,FISCAL YEAR 2020 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,OFFICE TOTALS:,836888.77,416421.37
,FISCAL YEAR 2020 SERGEANT AT ARMS,PERSONNEL,PERSONNEL COMPENSATION,4856509.5,1914122.57
,FISCAL YEAR 2020 SERGEANT AT ARMS,PERSONNEL,PERSONNEL TOTALS:,4856509.5,1914122.57
,FISCAL YEAR 2020 SERGEANT AT ARMS,PERSONNEL,OFFICE TOTALS:,4856509.5,1914122.57
,FISCAL YEAR 2020 OFFICE OF THE PARLIAMENTARIAN,SALARIES  OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,625183.31,319808.33
,FISCAL YEAR 2020 OFFICE OF THE PARLIAMENTARIAN,SALARIES  OFFICERS & EMPLOYEES,RENT  COMMUNICATION  UTILITIES,11995.19,7360.83
,FISCAL YEAR 2020 OFFICE OF THE PARLIAMENTARIAN,SALARIES  OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,1145.82,764.09
,FISCAL YEAR 2020 OFFICE OF THE PARLIAMENTARIAN,SALARIES  OFFICERS & EMPLOYEES,EQUIPMENT,2352,1176
,FISCAL YEAR 2020 OFFICE OF THE PARLIAMENTARIAN,SALARIES  OFFICERS & EMPLOYEES,SALARIES  OFFICERS & EMPLOYEES TOTALS:,640676.32,329109.25
,FISCAL YEAR 2020 OFFICE OF THE PARLIAMENTARIAN,SALARIES  OFFICERS & EMPLOYEES,OFFICE TOTALS:,640676.32,329109.25
,FISCAL YEAR 2020 COMPILATION OF PRECEDENTS,SALARIES  OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,237066.66,107566.65
,FISCAL YEAR 2020 COMPILATION OF PRECEDENTS,SALARIES  OFFICERS & EMPLOYEES,SALARIES  OFFICERS & EMPLOYEES TOTALS:,237066.66,107566.65
,FISCAL YEAR 2020 COMPILATION OF PRECEDENTS,SALARIES  OFFICERS & EMPLOYEES,OFFICE TOTALS:,237066.66,107566.65
,FISCAL YEAR 2020 TECHNICAL ASSISTANTS,SALARIES  OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,290553.54,145276.77
,FISCAL YEAR 2020 TECHNICAL ASSISTANTS,SALARIES  OFFICERS & EMPLOYEES,SALARIES  OFFICERS & EMPLOYEES TOTALS:,290553.54,145276.77
,FISCAL YEAR 2020 TECHNICAL ASSISTANTS,SALARIES  OFFICERS & EMPLOYEES,OFFICE TOTALS:,290553.54,145276.77
,FISCAL YEAR 2020 OFFICE OF INSPECTOR GENERAL,TRAINING  PERSONNEL & DEVELOP,TRAVEL,22.8,14.55
,FISCAL YEAR 2020 OFFICE OF INSPECTOR GENERAL,TRAINING  PERSONNEL & DEVELOP,OTHER SERVICES,1580.4,1510.4
,FISCAL YEAR 2020 OFFICE OF INSPECTOR GENERAL,TRAINING  PERSONNEL & DEVELOP,TRAINING  PERSONNEL & DEVELOP TOTALS:,1603.2,1524.95
,FISCAL YEAR 2020 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,PERSONNEL COMPENSATION,197831.24,100572.5
,FISCAL YEAR 2020 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,RENT  COMMUNICATION  UTILITIES,8810.66,5265.82
,FISCAL YEAR 2020 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,PRINTING AND REPRODUCTION,59.9,29.95
,FISCAL YEAR 2020 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,OTHER SERVICES,28177.56,13837.56
,FISCAL YEAR 2020 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,SUPPLIES AND MATERIALS,3179.06,1086.43
,FISCAL YEAR 2020 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,EQUIPMENT,5512.53,4396.53
,FISCAL YEAR 2020 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,ADMIN AND OPS TOTALS:,243570.95,125188.79
,FISCAL YEAR 2020 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,PERSONNEL COMPENSATION,1409548.49,701240.94
,FISCAL YEAR 2020 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,PRINTING AND REPRODUCTION,1755,1755
,FISCAL YEAR 2020 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,SUPPLIES AND MATERIALS,40.13,40.13
,FISCAL YEAR 2020 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,AUDIT  ADVISORY  INVESTIGATION TOTALS:,1411343.62,703036.07
,FISCAL YEAR 2020 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,OFFICE TOTALS:,1656517.77,829749.81
,FISCAL YEAR 2020 DIVERSITY & INCLUSION,SALARIES  OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,9823.98,9823.98
,FISCAL YEAR 2020 DIVERSITY & INCLUSION,SALARIES  OFFICERS & EMPLOYEES,SALARIES  OFFICERS & EMPLOYEES TOTALS:,9823.98,9823.98
,FISCAL YEAR 2020 DIVERSITY & INCLUSION,SALARIES  OFFICERS & EMPLOYEES,OFFICE TOTALS:,9823.98,9823.98
,FISCAL YEAR 2020 WHISTLEBLOWER OMBUDSMAN,SALARIES  OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,29939.73,29939.73
,FISCAL YEAR 2020 WHISTLEBLOWER OMBUDSMAN,SALARIES  OFFICERS & EMPLOYEES,SALARIES  OFFICERS & EMPLOYEES TOTALS:,29939.73,29939.73
,FISCAL YEAR 2020 WHISTLEBLOWER OMBUDSMAN,ADMIN AND OPS,RENT  COMMUNICATION  UTILITIES,361.16,361.16
,FISCAL YEAR 2020 WHISTLEBLOWER OMBUDSMAN,ADMIN AND OPS,PRINTING AND REPRODUCTION,182.5,182.5
,FISCAL YEAR 2020 WHISTLEBLOWER OMBUDSMAN,ADMIN AND OPS,SUPPLIES AND MATERIALS,810.29,810.29
,FISCAL YEAR 2020 WHISTLEBLOWER OMBUDSMAN,ADMIN AND OPS,ADMIN AND OPS TOTALS:,1353.95,1353.95
,FISCAL YEAR 2020 WHISTLEBLOWER OMBUDSMAN,ADMIN AND OPS,OFFICE TOTALS:,31293.68,31293.68
,FISCAL YEAR 2020 LAW REVISION COUNSEL,ADMIN AND OPS,RENT  COMMUNICATION  UTILITIES,2580.45,1466.82
,FISCAL YEAR 2020 LAW REVISION COUNSEL,ADMIN AND OPS,OTHER SERVICES,9525.99,4932.99
,FISCAL YEAR 2020 LAW REVISION COUNSEL,ADMIN AND OPS,SUPPLIES AND MATERIALS,12783.95,10682.06
,FISCAL YEAR 2020 LAW REVISION COUNSEL,ADMIN AND OPS,EQUIPMENT,17591.67,16886.67
,FISCAL YEAR 2020 LAW REVISION COUNSEL,ADMIN AND OPS,ADMIN AND OPS TOTALS:,42482.06,33968.54
,FISCAL YEAR 2020 LAW REVISION COUNSEL,USC CODIFICATION & MAINTENANCE,PERSONNEL COMPENSATION,1038079.63,518991.74
,FISCAL YEAR 2020 LAW REVISION COUNSEL,USC CODIFICATION & MAINTENANCE,USC CODIFICATION & MAINTENANCE TOTALS:,1038079.63,518991.74
,FISCAL YEAR 2020 LAW REVISION COUNSEL,USC CODIFICATION & MAINTENANCE,OFFICE TOTALS:,1080561.69,552960.28
,FISCAL YEAR 2020 LEGISLATIVE COUNSEL,ADMIN AND OPS,RENT  COMMUNICATION  UTILITIES,21536.61,13077.72
,FISCAL YEAR 2020 LEGISLATIVE COUNSEL,ADMIN AND OPS,PRINTING AND REPRODUCTION,119.8,89.85
,FISCAL YEAR 2020 LEGISLATIVE COUNSEL,ADMIN AND OPS,OTHER SERVICES,59127.55,52986.8
,FISCAL YEAR 2020 LEGISLATIVE COUNSEL,ADMIN AND OPS,SUPPLIES AND MATERIALS,18564.34,11970.16
,FISCAL YEAR 2020 LEGISLATIVE COUNSEL,ADMIN AND OPS,EQUIPMENT,33595.28,30302.78
,FISCAL YEAR 2020 LEGISLATIVE COUNSEL,ADMIN AND OPS,ADMIN AND OPS TOTALS:,132943.58,108427.31
,FISCAL YEAR 2020 LEGISLATIVE COUNSEL,DRAFTING LEGISLATION,PERSONNEL COMPENSATION,4715074.29,2346107.41
,FISCAL YEAR 2020 LEGISLATIVE COUNSEL,DRAFTING LEGISLATION,DRAFTING LEGISLATION TOTALS:,4715074.29,2346107.41
,FISCAL YEAR 2020 LEGISLATIVE COUNSEL,DRAFTING LEGISLATION,OFFICE TOTALS:,4848017.87,2454534.72
,FISCAL YEAR 2020 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,162750.01,81550
,FISCAL YEAR 2020 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,RENT  COMMUNICATION  UTILITIES,4375.39,2768.88
,FISCAL YEAR 2020 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,OTHER SERVICES,918.75,0
,FISCAL YEAR 2020 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,37586.52,15810.38
,FISCAL YEAR 2020 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,SALARIES  OFFICERS & EMPLOYEES TOTALS:,205630.67,100129.26
,FISCAL YEAR 2020 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,OFFICE TOTALS:,205630.67,100129.26
,FISCAL YEAR 2020 ACQUISITIONS,MAIL AND PACKAGE DELIVERY,RENT  COMMUNICATION  UTILITIES,24587.46,24587.46
,FISCAL YEAR 2020 ACQUISITIONS,MAIL AND PACKAGE DELIVERY,OTHER SERVICES,1227353.14,960427.08
,FISCAL YEAR 2020 ACQUISITIONS,MAIL AND PACKAGE DELIVERY,EQUIPMENT,113169.7,98497.92
,FISCAL YEAR 2020 ACQUISITIONS,MAIL AND PACKAGE DELIVERY,MAIL AND PACKAGE DELIVERY TOTALS:,1365110.3,1083512.46
,FISCAL YEAR 2020 ACQUISITIONS,DIGITAL MAIL,OTHER SERVICES,936475.51,742268.85
,FISCAL YEAR 2020 ACQUISITIONS,DIGITAL MAIL,DIGITAL MAIL TOTALS:,936475.51,742268.85
,FISCAL YEAR 2020 ACQUISITIONS,DIGITAL MAIL,OFFICE TOTALS:,2301585.81,1825781.31
,FISCAL YEAR 2020 CLERK OF THE HOUSE,LIMS,OTHER SERVICES,306529,130414.14
,FISCAL YEAR 2020 CLERK OF THE HOUSE,LIMS,EQUIPMENT,33375,33375
,FISCAL YEAR 2020 CLERK OF THE HOUSE,LIMS,LIMS TOTALS:,339904,163789.14
,FISCAL YEAR 2020 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,SUPPLIES AND MATERIALS,3595.03,3595.03
,FISCAL YEAR 2020 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,EQUIPMENT,112329.66,6435.36
,FISCAL YEAR 2020 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,ELECTRONIC VOTING SYSTEM TOTALS:,115924.69,10030.39
,FISCAL YEAR 2020 CLERK OF THE HOUSE,CANNON RENEWAL,OTHER SERVICES,31167,0
,FISCAL YEAR 2020 CLERK OF THE HOUSE,CANNON RENEWAL,CANNON RENEWAL TOTALS:,31167,0
,FISCAL YEAR 2020 CLERK OF THE HOUSE,CANNON RENEWAL,OFFICE TOTALS:,486995.69,173819.53
,FISCAL YEAR 2020 SERGEANT AT ARMS,NON - PERSONNEL,TRAVEL,10438.24,0
,FISCAL YEAR 2020 SERGEANT AT ARMS,NON - PERSONNEL,RENT  COMMUNICATION  UTILITIES,14.85,0
,FISCAL YEAR 2020 SERGEANT AT ARMS,NON - PERSONNEL,OTHER SERVICES,54885.38,7437.5
,FISCAL YEAR 2020 SERGEANT AT ARMS,NON - PERSONNEL,NON - PERSONNEL TOTALS:,65338.47,7437.5
,FISCAL YEAR 2020 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,OTHER SERVICES,32.75,0
,FISCAL YEAR 2020 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,EQUIPMENT,69794.21,69794.21
,FISCAL YEAR 2020 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,MEMB DSTOFF SECUR ASSMNT OTH TOTALS:,69826.96,69794.21
,FISCAL YEAR 2020 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,OFFICE TOTALS:,135165.43,77231.71
,FISCAL YEAR 2020 SERGEANT AT ARMS,PERSONNEL,PERSONNEL COMPENSATION,1169837.87,1169837.87
,FISCAL YEAR 2020 SERGEANT AT ARMS,PERSONNEL,PERSONNEL TOTALS:,1169837.87,1169837.87
,FISCAL YEAR 2020 SERGEANT AT ARMS,NON - PERSONNEL,TRAVEL,38104.21,33271.51
,FISCAL YEAR 2020 SERGEANT AT ARMS,NON - PERSONNEL,RENT  COMMUNICATION  UTILITIES,69069.43,40674.19
,FISCAL YEAR 2020 SERGEANT AT ARMS,NON - PERSONNEL,PRINTING AND REPRODUCTION,3682.87,2903.52
,FISCAL YEAR 2020 SERGEANT AT ARMS,NON - PERSONNEL,OTHER SERVICES,35716.45,31419
,FISCAL YEAR 2020 SERGEANT AT ARMS,NON - PERSONNEL,SUPPLIES AND MATERIALS,46979.32,35561.96
,FISCAL YEAR 2020 SERGEANT AT ARMS,NON - PERSONNEL,EQUIPMENT,101145.79,70232.62
,FISCAL YEAR 2020 SERGEANT AT ARMS,NON - PERSONNEL,NON - PERSONNEL TOTALS:,294698.07,214062.8
,FISCAL YEAR 2020 SERGEANT AT ARMS,CONVENTIONS,TRAVEL,977.85,0
,FISCAL YEAR 2020 SERGEANT AT ARMS,CONVENTIONS,CONVENTIONS TOTALS:,977.85,0
,FISCAL YEAR 2020 SERGEANT AT ARMS,OVERSEAS TRVL CAP POLICE REIMB,TRAVEL,133638.32,133638.32
,FISCAL YEAR 2020 SERGEANT AT ARMS,OVERSEAS TRVL CAP POLICE REIMB,OTHER SERVICES,80434.53,80434.53
,FISCAL YEAR 2020 SERGEANT AT ARMS,OVERSEAS TRVL CAP POLICE REIMB,OVERSEAS TRVL CAP POLICE REIMB TOTALS:,214072.85,214072.85
,FISCAL YEAR 2020 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,OTHER SERVICES,26001.45,16944.77
,FISCAL YEAR 2020 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,MEMB DSTOFF SECUR ASSMNT OTH TOTALS:,26001.45,16944.77
,FISCAL YEAR 2020 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,OFFICE TOTALS:,1705588.09,1614918.29
,FISCAL YEAR 2020 EMD,OEPPO,OTHER SERVICES,261128.26,261128.26
,FISCAL YEAR 2020 EMD,OEPPO,OEPPO TOTALS:,261128.26,261128.26
,FISCAL YEAR 2020 EMD,OEPPO,OFFICE TOTALS:,261128.26,261128.26
,FISCAL YEAR 2020 ENTERPRISE APPLICATIONS,CONGRESSIONAL TRANSITION,OTHER SERVICES,0.5,0
,FISCAL YEAR 2020 ENTERPRISE APPLICATIONS,CONGRESSIONAL TRANSITION,CONGRESSIONAL TRANSITION TOTALS:,0.5,0
,FISCAL YEAR 2020 ENTERPRISE APPLICATIONS,CONGRESSIONAL TRANSITION,OFFICE TOTALS:,0.5,0
,FISCAL YEAR 2020 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,OTHER SERVICES,4816.8,0
,FISCAL YEAR 2020 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,CONGRESSIONAL TRANSITION TOTALS:,4816.8,0
,FISCAL YEAR 2020 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,OFFICE TOTALS:,4816.8,0
,FISCAL YEAR 2020 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,OTHER SERVICES,42125.1,42125.1
,FISCAL YEAR 2020 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,CONGRESSIONAL TRANSITION TOTALS:,42125.1,42125.1
,FISCAL YEAR 2020 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,OFFICE TOTALS:,42125.1,42125.1
,FISCAL YEAR 2020 HOUSE WEB SERVICES,CONGRESSIONAL TRANSITION,OTHER SERVICES,11732.93,11732.93
,FISCAL YEAR 2020 HOUSE WEB SERVICES,CONGRESSIONAL TRANSITION,CONGRESSIONAL TRANSITION TOTALS:,11732.93,11732.93
,FISCAL YEAR 2020 HOUSE WEB SERVICES,CONGRESSIONAL TRANSITION,OFFICE TOTALS:,11732.93,11732.93
,FISCAL YEAR 2020 NETWORKING,CANNON RENEWAL SWING SPACE,OTHER SERVICES,1344.32,1344.32
,FISCAL YEAR 2020 NETWORKING,CANNON RENEWAL SWING SPACE,EQUIPMENT,16495.57,16495.57
,FISCAL YEAR 2020 NETWORKING,CANNON RENEWAL SWING SPACE,CANNON RENEWAL SWING SPACE TOTALS:,17839.89,17839.89
,FISCAL YEAR 2020 NETWORKING,CANNON RENEWAL SWING SPACE,OFFICE TOTALS:,17839.89,17839.89
,FISCAL YEAR 2020 LIFE CYCLE REPLACEMENT,COMMUNICATIONS EQUIPMENT,EQUIPMENT,6581.17,3275.11
,FISCAL YEAR 2020 LIFE CYCLE REPLACEMENT,COMMUNICATIONS EQUIPMENT,COMMUNICATIONS EQUIPMENT TOTALS:,6581.17,3275.11
,FISCAL YEAR 2020 LIFE CYCLE REPLACEMENT,COMMUNICATIONS EQUIPMENT,OFFICE TOTALS:,6581.17,3275.11
,FISCAL YEAR 2020 HOUSE RECORDING STUDIO,LIFECYCLE (COMM ROOM),OTHER SERVICES,8600.13,8600.13
,FISCAL YEAR 2020 HOUSE RECORDING STUDIO,LIFECYCLE (COMM ROOM),SUPPLIES AND MATERIALS,9188.3,9188.3
,FISCAL YEAR 2020 HOUSE RECORDING STUDIO,LIFECYCLE (COMM ROOM),EQUIPMENT,21222.25,21222.25
,FISCAL YEAR 2020 HOUSE RECORDING STUDIO,LIFECYCLE (COMM ROOM),LIFECYCLE (COMM ROOM) TOTALS:,39010.68,39010.68
,FISCAL YEAR 2020 HOUSE RECORDING STUDIO,LIFECYCLE (COMM ROOM),OFFICE TOTALS:,39010.68,39010.68
,2020 HON. 25TH DISTRICT OF CALIFORNIA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,7.03,7.03
,2020 HON. 25TH DISTRICT OF CALIFORNIA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,141736.11,141736.11
,2020 HON. 25TH DISTRICT OF CALIFORNIA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,22721.01,22721.01
,2020 HON. 25TH DISTRICT OF CALIFORNIA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10385,10385
,2020 HON. 25TH DISTRICT OF CALIFORNIA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1011.54,1011.54
,2020 HON. 25TH DISTRICT OF CALIFORNIA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,640.38,640.38
,2020 HON. 25TH DISTRICT OF CALIFORNIA,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,176501.07,176501.07
,2020 HON. 25TH DISTRICT OF CALIFORNIA,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,176501.07,176501.07
,2020 HON. 27TH DISTRICT OF NEW YORK,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,28.03,28.03
,2020 HON. 27TH DISTRICT OF NEW YORK,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,140305.14,140305.14
,2020 HON. 27TH DISTRICT OF NEW YORK,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,4.41,4.41
,2020 HON. 27TH DISTRICT OF NEW YORK,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,10744.72,10744.72
,2020 HON. 27TH DISTRICT OF NEW YORK,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,11921.23,11921.23
,2020 HON. 27TH DISTRICT OF NEW YORK,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,441.28,441.28
,2020 HON. 27TH DISTRICT OF NEW YORK,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1182.3,1182.3
,2020 HON. 27TH DISTRICT OF NEW YORK,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,164627.11,164627.11
,2020 HON. 27TH DISTRICT OF NEW YORK,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,164627.11,164627.11
,2020 HON. 27TH DISTRICT OF NEW YORK,INTERN ALLOWANCES,PERSONNEL COMPENSATION,130,130
,2020 HON. 27TH DISTRICT OF NEW YORK,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,130,130
,2020 HON. 27TH DISTRICT OF NEW YORK,INTERN ALLOWANCES,OFFICE TOTALS:,130,130
,2020 HON. 7TH DISTRICT OF MARYLAND,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,96.15,96.15
,2020 HON. 7TH DISTRICT OF MARYLAND,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,187077.84,187077.84
,2020 HON. 7TH DISTRICT OF MARYLAND,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,25572.56,25572.56
,2020 HON. 7TH DISTRICT OF MARYLAND,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10287,10287
,2020 HON. 7TH DISTRICT OF MARYLAND,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1436.45,1436.45
,2020 HON. 7TH DISTRICT OF MARYLAND,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,828,828
,2020 HON. 7TH DISTRICT OF MARYLAND,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,225298,225298
,2020 HON. 7TH DISTRICT OF MARYLAND,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,225298,225298
,2020 HON. 7TH DISTRICT OF WISCONSIN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,80883.36,80883.36
,2020 HON. 7TH DISTRICT OF WISCONSIN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,12003.03,12003.03
,2020 HON. 7TH DISTRICT OF WISCONSIN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10530,10530
,2020 HON. 7TH DISTRICT OF WISCONSIN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,86.48,86.48
,2020 HON. 7TH DISTRICT OF WISCONSIN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1176,1176
,2020 HON. 7TH DISTRICT OF WISCONSIN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,104678.87,104678.87
,2020 HON. 7TH DISTRICT OF WISCONSIN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,104678.87,104678.87
A000374,2020 HON. RALPH LEE ABRAHAM,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,359.39,359.39
A000374,2020 HON. RALPH LEE ABRAHAM,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,240015.4,240015.4
A000374,2020 HON. RALPH LEE ABRAHAM,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,9292.03,9292.03
A000374,2020 HON. RALPH LEE ABRAHAM,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,6123.92,6123.92
A000374,2020 HON. RALPH LEE ABRAHAM,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,388.8,388.8
A000374,2020 HON. RALPH LEE ABRAHAM,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,900,900
A000374,2020 HON. RALPH LEE ABRAHAM,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2246.8,2246.8
