BIOGUIDE_ID,OFFICE,PROGRAM,CATEGORY,YTD,AMOUNT
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,WIDE AREA NETWORK,WIDE AREA NETWORK TOTALS:,3417752.4,1634234.47
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,TRANSPORTATION OF THINGS,24.54,0
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,OTHER SERVICES,582215.67,158903.81
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,SUPPLIES AND MATERIALS,11525.21,1845.88
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,EQUIPMENT,708256.99,566214.56
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,CAMPUS NETWORKING,CAMPUS NETWORKING TOTALS:,1302022.41,726964.25
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,CONSOLIDATED SERVICE CENTER,EQUIPMENT,25758.08,0
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,CONSOLIDATED SERVICE CENTER,CONSOLIDATED SERVICE CENTER TOTALS:,25758.08,0
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,CARPET SERVICES,EQUIPMENT,93391.12,93391.12
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,CARPET SERVICES,CARPET SERVICES TOTALS:,93391.12,93391.12
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY SERVICES,SUPPLIES AND MATERIALS,6957.33,6957.33
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY SERVICES,EQUIPMENT,4305,4305
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,DRAPERY SERVICES,DRAPERY SERVICES TOTALS:,11262.33,11262.33
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,FINISH SCHEDULE,TRANSPORTATION OF THINGS,144,0
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,FINISH SCHEDULE,SUPPLIES AND MATERIALS,9880.01,0
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,FINISH SCHEDULE,EQUIPMENT,120599.76,871.96
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,FINISH SCHEDULE,FINISH SCHEDULE TOTALS:,130623.77,871.96
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,CENTRAL WAREHOUSE/RCVG INIT,OTHER SERVICES,667668.2,219817.35
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,CENTRAL WAREHOUSE/RCVG INIT,CENTRAL WAREHOUSE/RCVG INIT TOTALS:,667668.2,219817.35
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,BENEFITS AND COMPENSATION,OTHER SERVICES,178480.03,26640
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,BENEFITS AND COMPENSATION,EQUIPMENT,483818.43,11817.16
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,BENEFITS AND COMPENSATION,BENEFITS AND COMPENSATION TOTALS:,662298.46,38457.16
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,ACCESS INFO SYST TECH SERVICES,SUPPLIES AND MATERIALS,936,0
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,ACCESS INFO SYST TECH SERVICES,EQUIPMENT,265850.74,139961
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,ACCESS INFO SYST TECH SERVICES,ACCESS INFO SYST TECH SERVICES TOTALS:,266786.74,139961
,FISCAL YEAR 2018 CHIEF ADMIN OFCR OF THE HOUSE,ACCESS INFO SYST TECH SERVICES,OFFICE TOTALS:,99149489.91,30279171.39
,FISCAL YEAR 2018 CLERK OF THE HOUSE,SALARIES  OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,20126305.3,5076642.49
,FISCAL YEAR 2018 CLERK OF THE HOUSE,SALARIES  OFFICERS & EMPLOYEES,TRAVEL,48813.46,17567.32
,FISCAL YEAR 2018 CLERK OF THE HOUSE,SALARIES  OFFICERS & EMPLOYEES,RENT  COMMUNICATION  UTILITIES,158595.57,44588.52
,FISCAL YEAR 2018 CLERK OF THE HOUSE,SALARIES  OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,14272.16,8952.62
,FISCAL YEAR 2018 CLERK OF THE HOUSE,SALARIES  OFFICERS & EMPLOYEES,OTHER SERVICES,1209447.14,365233.82
,FISCAL YEAR 2018 CLERK OF THE HOUSE,SALARIES  OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,448001.45,173663.32
,FISCAL YEAR 2018 CLERK OF THE HOUSE,SALARIES  OFFICERS & EMPLOYEES,EQUIPMENT,633970.55,191414.32
,FISCAL YEAR 2018 CLERK OF THE HOUSE,SALARIES  OFFICERS & EMPLOYEES,SALARIES  OFFICERS & EMPLOYEES TOTALS:,22639405.63,5878062.41
,FISCAL YEAR 2018 CLERK OF THE HOUSE,RECEPTIONS,SUPPLIES AND MATERIALS,2242,2242
,FISCAL YEAR 2018 CLERK OF THE HOUSE,RECEPTIONS,RECEPTIONS TOTALS:,2242,2242
,FISCAL YEAR 2018 CLERK OF THE HOUSE,FAMILY ROOM,SUPPLIES AND MATERIALS,4088.9,235.28
,FISCAL YEAR 2018 CLERK OF THE HOUSE,FAMILY ROOM,FAMILY ROOM TOTALS:,4088.9,235.28
,FISCAL YEAR 2018 CLERK OF THE HOUSE,FAMILY ROOM,OFFICE TOTALS:,22645736.53,5880539.69
,FISCAL YEAR 2018 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,1089542.08,298420.97
,FISCAL YEAR 2018 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,TRAVEL,3029.22,1007.62
,FISCAL YEAR 2018 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,RENT  COMMUNICATION  UTILITIES,8363.19,1895.02
,FISCAL YEAR 2018 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,1474.85,59.95
,FISCAL YEAR 2018 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,OTHER SERVICES,24344.85,6000
,FISCAL YEAR 2018 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,56501.12,42616
,FISCAL YEAR 2018 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,EQUIPMENT,34378.06,18144.6
,FISCAL YEAR 2018 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,SALARIES  OFFICERS & EMPLOYEES TOTALS:,1217633.37,368144.16
,FISCAL YEAR 2018 OFFICE OF GENERAL COUNSEL,SALARIES  OFFICERS & EMPLOYEES,OFFICE TOTALS:,1217633.37,368144.16
,FISCAL YEAR 2018 SERGEANT AT ARMS,PERSONNEL,PERSONNEL COMPENSATION,10149732.91,2601530.79
,FISCAL YEAR 2018 SERGEANT AT ARMS,PERSONNEL,PERSONNEL TOTALS:,10149732.91,2601530.79
,FISCAL YEAR 2018 SERGEANT AT ARMS,NON - PERSONNEL,RENT  COMMUNICATION  UTILITIES,112611.57,112611.57
,FISCAL YEAR 2018 SERGEANT AT ARMS,NON - PERSONNEL,PRINTING AND REPRODUCTION,1400,1400
,FISCAL YEAR 2018 SERGEANT AT ARMS,NON - PERSONNEL,SUPPLIES AND MATERIALS,66559,66559
,FISCAL YEAR 2018 SERGEANT AT ARMS,NON - PERSONNEL,EQUIPMENT,61980,61980
,FISCAL YEAR 2018 SERGEANT AT ARMS,NON - PERSONNEL,NON - PERSONNEL TOTALS:,242550.57,242550.57
,FISCAL YEAR 2018 SERGEANT AT ARMS,RECEPTIONS,SUPPLIES AND MATERIALS,873,0
,FISCAL YEAR 2018 SERGEANT AT ARMS,RECEPTIONS,RECEPTIONS TOTALS:,873,0
,FISCAL YEAR 2018 SERGEANT AT ARMS,OVERSEAS TRVL CAP POLICE REIMB,TRAVEL,234899.64,234899.64
,FISCAL YEAR 2018 SERGEANT AT ARMS,OVERSEAS TRVL CAP POLICE REIMB,OTHER SERVICES,237186.39,237186.39
,FISCAL YEAR 2018 SERGEANT AT ARMS,OVERSEAS TRVL CAP POLICE REIMB,OVERSEAS TRVL CAP POLICE REIMB TOTALS:,472086.03,472086.03
,FISCAL YEAR 2018 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT,OTHER SERVICES,205546.68,205546.68
,FISCAL YEAR 2018 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT,EQUIPMENT,81652.95,81652.95
,FISCAL YEAR 2018 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT,MEMB DSTOFF SECUR ASSMNT TOTALS:,287199.63,287199.63
,FISCAL YEAR 2018 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,OTHER SERVICES,23019.01,10041.57
,FISCAL YEAR 2018 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,EQUIPMENT,6102.75,3778
,FISCAL YEAR 2018 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,MEMB DSTOFF SECUR ASSMNT OTH TOTALS:,29121.76,13819.57
,FISCAL YEAR 2018 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,OFFICE TOTALS:,11181563.9,3617186.59
,FISCAL YEAR 2018 OFFICE OF THE PARLIAMENTARIAN,SALARIES  OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,1224458.26,300166.65
,FISCAL YEAR 2018 OFFICE OF THE PARLIAMENTARIAN,SALARIES  OFFICERS & EMPLOYEES,RENT  COMMUNICATION  UTILITIES,26238.05,7238.83
,FISCAL YEAR 2018 OFFICE OF THE PARLIAMENTARIAN,SALARIES  OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,157.46,144.66
,FISCAL YEAR 2018 OFFICE OF THE PARLIAMENTARIAN,SALARIES  OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,8958.24,485.9
,FISCAL YEAR 2018 OFFICE OF THE PARLIAMENTARIAN,SALARIES  OFFICERS & EMPLOYEES,EQUIPMENT,24585.54,21057.54
,FISCAL YEAR 2018 OFFICE OF THE PARLIAMENTARIAN,SALARIES  OFFICERS & EMPLOYEES,SALARIES  OFFICERS & EMPLOYEES TOTALS:,1284397.55,329093.58
,FISCAL YEAR 2018 OFFICE OF THE PARLIAMENTARIAN,SALARIES  OFFICERS & EMPLOYEES,OFFICE TOTALS:,1284397.55,329093.58
,FISCAL YEAR 2018 COMPILATION OF PRECEDENTS,SALARIES  OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,495499.92,124999.98
,FISCAL YEAR 2018 COMPILATION OF PRECEDENTS,SALARIES  OFFICERS & EMPLOYEES,SALARIES  OFFICERS & EMPLOYEES TOTALS:,495499.92,124999.98
,FISCAL YEAR 2018 COMPILATION OF PRECEDENTS,SALARIES  OFFICERS & EMPLOYEES,OFFICE TOTALS:,495499.92,124999.98
,FISCAL YEAR 2018 TECHNICAL ASSISTANTS,SALARIES  OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,490357.08,142276.77
,FISCAL YEAR 2018 TECHNICAL ASSISTANTS,SALARIES  OFFICERS & EMPLOYEES,SALARIES  OFFICERS & EMPLOYEES TOTALS:,490357.08,142276.77
,FISCAL YEAR 2018 TECHNICAL ASSISTANTS,SALARIES  OFFICERS & EMPLOYEES,OFFICE TOTALS:,490357.08,142276.77
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,TRAINING  PERSONNEL & DEVELOP,TRAVEL,3492.54,14.55
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,TRAINING  PERSONNEL & DEVELOP,OTHER SERVICES,24272,13442
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,TRAINING  PERSONNEL & DEVELOP,TRAINING  PERSONNEL & DEVELOP TOTALS:,27764.54,13456.55
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,PERSONNEL COMPENSATION,383848.52,100008.26
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,RENT  COMMUNICATION  UTILITIES,22708.98,5833.51
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,PRINTING AND REPRODUCTION,882.85,137.81
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,OTHER SERVICES,54158.57,13378
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,SUPPLIES AND MATERIALS,5825.19,1923.06
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,EQUIPMENT,68661.61,27212.44
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,ADMIN AND OPS,ADMIN AND OPS TOTALS:,536085.72,148493.08
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,PERSONNEL COMPENSATION,2813644.27,726366.33
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,TRAVEL,998.85,998.85
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,OTHER SERVICES,32410.37,32182.37
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,SUPPLIES AND MATERIALS,3617.58,0
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,EQUIPMENT,26056.3,1370.78
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,AUDIT  ADVISORY  INVESTIGATION TOTALS:,2876727.37,760918.33
,FISCAL YEAR 2018 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,OFFICE TOTALS:,3440577.63,922867.96
,FISCAL YEAR 2018 LAW REVISION COUNSEL,ADMIN AND OPS,RENT  COMMUNICATION  UTILITIES,6746.71,1677.98
,FISCAL YEAR 2018 LAW REVISION COUNSEL,ADMIN AND OPS,PRINTING AND REPRODUCTION,39.95,0
,FISCAL YEAR 2018 LAW REVISION COUNSEL,ADMIN AND OPS,OTHER SERVICES,68815,68420
,FISCAL YEAR 2018 LAW REVISION COUNSEL,ADMIN AND OPS,SUPPLIES AND MATERIALS,43707.55,13156.38
,FISCAL YEAR 2018 LAW REVISION COUNSEL,ADMIN AND OPS,EQUIPMENT,64395.12,24662.78
,FISCAL YEAR 2018 LAW REVISION COUNSEL,ADMIN AND OPS,ADMIN AND OPS TOTALS:,183704.33,107917.14
,FISCAL YEAR 2018 LAW REVISION COUNSEL,USC CODIFICATION & MAINTENANCE,PERSONNEL COMPENSATION,2157685.44,545338.02
,FISCAL YEAR 2018 LAW REVISION COUNSEL,USC CODIFICATION & MAINTENANCE,USC CODIFICATION & MAINTENANCE TOTALS:,2157685.44,545338.02
,FISCAL YEAR 2018 LAW REVISION COUNSEL,USC CODIFICATION & MAINTENANCE,OFFICE TOTALS:,2341389.77,653255.16
,FISCAL YEAR 2018 LEGISLATIVE COUNSEL,ADMIN AND OPS,RENT  COMMUNICATION  UTILITIES,34356.2,10522.18
,FISCAL YEAR 2018 LEGISLATIVE COUNSEL,ADMIN AND OPS,PRINTING AND REPRODUCTION,119.8,0
,FISCAL YEAR 2018 LEGISLATIVE COUNSEL,ADMIN AND OPS,OTHER SERVICES,47413.88,22402.99
,FISCAL YEAR 2018 LEGISLATIVE COUNSEL,ADMIN AND OPS,SUPPLIES AND MATERIALS,46653.73,21169.02
,FISCAL YEAR 2018 LEGISLATIVE COUNSEL,ADMIN AND OPS,EQUIPMENT,95883.17,64318.96
,FISCAL YEAR 2018 LEGISLATIVE COUNSEL,ADMIN AND OPS,ADMIN AND OPS TOTALS:,224426.78,118413.15
,FISCAL YEAR 2018 LEGISLATIVE COUNSEL,DRAFTING LEGISLATION,PERSONNEL COMPENSATION,8373135.89,2163545.27
,FISCAL YEAR 2018 LEGISLATIVE COUNSEL,DRAFTING LEGISLATION,DRAFTING LEGISLATION TOTALS:,8373135.89,2163545.27
,FISCAL YEAR 2018 LEGISLATIVE COUNSEL,DRAFTING LEGISLATION,OFFICE TOTALS:,8597562.67,2281958.42
,FISCAL YEAR 2018 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,300899.91,75358.3
,FISCAL YEAR 2018 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,RENT  COMMUNICATION  UTILITIES,10406.74,1072.3
,FISCAL YEAR 2018 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,PRINTING AND REPRODUCTION,81.5,0
,FISCAL YEAR 2018 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,42844.76,19425.55
,FISCAL YEAR 2018 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,EQUIPMENT,2311.32,1321.32
,FISCAL YEAR 2018 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,SALARIES  OFFICERS & EMPLOYEES TOTALS:,356544.23,97177.47
,FISCAL YEAR 2018 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,OFFICE TOTALS:,356544.23,97177.47
,FISCAL YEAR 2018 CAO ADVANCED BUSINESS SOLUTION,ATLAS,OTHER SERVICES,368550.5,0
,FISCAL YEAR 2018 CAO ADVANCED BUSINESS SOLUTION,ATLAS,ATLAS TOTALS:,368550.5,0
,FISCAL YEAR 2018 CAO ADVANCED BUSINESS SOLUTION,HYPERION BUDGET & PLANNING,OTHER SERVICES,8850.42,0
,FISCAL YEAR 2018 CAO ADVANCED BUSINESS SOLUTION,HYPERION BUDGET & PLANNING,HYPERION BUDGET & PLANNING TOTALS:,8850.42,0
,FISCAL YEAR 2018 CAO ADVANCED BUSINESS SOLUTION,PD REPLACEMENT PROJECT,OTHER SERVICES,411418.42,145983.94
,FISCAL YEAR 2018 CAO ADVANCED BUSINESS SOLUTION,PD REPLACEMENT PROJECT,PD REPLACEMENT PROJECT TOTALS:,411418.42,145983.94
,FISCAL YEAR 2018 CAO ADVANCED BUSINESS SOLUTION,PD REPLACEMENT PROJECT,OFFICE TOTALS:,788819.34,145983.94
,FISCAL YEAR 2018 CLERK OF THE HOUSE,LIMS,OTHER SERVICES,498985.25,94032.5
,FISCAL YEAR 2018 CLERK OF THE HOUSE,LIMS,EQUIPMENT,135307.08,16970.33
,FISCAL YEAR 2018 CLERK OF THE HOUSE,LIMS,LIMS TOTALS:,634292.33,111002.83
,FISCAL YEAR 2018 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,OTHER SERVICES,190380,111055
,FISCAL YEAR 2018 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,SUPPLIES AND MATERIALS,6672.89,2637.38
,FISCAL YEAR 2018 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,EQUIPMENT,241113.8,52054.8
,FISCAL YEAR 2018 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,ELECTRONIC VOTING SYSTEM TOTALS:,438166.69,165747.18
,FISCAL YEAR 2018 CLERK OF THE HOUSE,CANNON RENEWAL,RENT  COMMUNICATION  UTILITIES,5172.09,397.86
,FISCAL YEAR 2018 CLERK OF THE HOUSE,CANNON RENEWAL,OTHER SERVICES,47467.5,21931.16
,FISCAL YEAR 2018 CLERK OF THE HOUSE,CANNON RENEWAL,CANNON RENEWAL TOTALS:,52639.59,22329.02
,FISCAL YEAR 2018 CLERK OF THE HOUSE,CANNON RENEWAL,OFFICE TOTALS:,1125098.61,299079.03
,FISCAL YEAR 2018 SERGEANT AT ARMS,SALARIES  OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,167.98,0
,FISCAL YEAR 2018 SERGEANT AT ARMS,SALARIES  OFFICERS & EMPLOYEES,EQUIPMENT,253.79,0
,FISCAL YEAR 2018 SERGEANT AT ARMS,SALARIES  OFFICERS & EMPLOYEES,SALARIES  OFFICERS & EMPLOYEES TOTALS:,421.77,0
,FISCAL YEAR 2018 SERGEANT AT ARMS,NON - PERSONNEL,OTHER SERVICES,34208.84,20405.12
,FISCAL YEAR 2018 SERGEANT AT ARMS,NON - PERSONNEL,NON - PERSONNEL TOTALS:,34208.84,20405.12
,FISCAL YEAR 2018 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT,EQUIPMENT,377543.64,213755.17
,FISCAL YEAR 2018 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT,MEMB DSTOFF SECUR ASSMNT TOTALS:,377543.64,213755.17
,FISCAL YEAR 2018 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT,OFFICE TOTALS:,412174.25,234160.29
,FISCAL YEAR 2018 SERGEANT AT ARMS,NON - PERSONNEL,TRAVEL,66871.3,17402.98
,FISCAL YEAR 2018 SERGEANT AT ARMS,NON - PERSONNEL,RENT  COMMUNICATION  UTILITIES,25915.78,-72946.3
,FISCAL YEAR 2018 SERGEANT AT ARMS,NON - PERSONNEL,PRINTING AND REPRODUCTION,1646.06,71.89
,FISCAL YEAR 2018 SERGEANT AT ARMS,NON - PERSONNEL,OTHER SERVICES,494670.41,209904.31
,FISCAL YEAR 2018 SERGEANT AT ARMS,NON - PERSONNEL,SUPPLIES AND MATERIALS,60795.82,22494.15
,FISCAL YEAR 2018 SERGEANT AT ARMS,NON - PERSONNEL,EQUIPMENT,142985.8,26570.06
,FISCAL YEAR 2018 SERGEANT AT ARMS,NON - PERSONNEL,NON - PERSONNEL TOTALS:,792885.17,203497.09
,FISCAL YEAR 2018 SERGEANT AT ARMS,OVERSEAS TRVL CAP POLICE REIMB,TRAVEL,0,-68729.92
,FISCAL YEAR 2018 SERGEANT AT ARMS,OVERSEAS TRVL CAP POLICE REIMB,OTHER SERVICES,0,-145068.45
,FISCAL YEAR 2018 SERGEANT AT ARMS,OVERSEAS TRVL CAP POLICE REIMB,OVERSEAS TRVL CAP POLICE REIMB TOTALS:,0,-213798.37
,FISCAL YEAR 2018 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,RENT  COMMUNICATION  UTILITIES,0,-39.95
,FISCAL YEAR 2018 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,OTHER SERVICES,30880.47,-148.73
,FISCAL YEAR 2018 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,EQUIPMENT,4793.67,1200
,FISCAL YEAR 2018 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,MEMB DSTOFF SECUR ASSMNT OTH TOTALS:,35674.14,1011.32
,FISCAL YEAR 2018 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,OFFICE TOTALS:,828559.31,-9289.96
,FISCAL YEAR 2018 EMD,OEPPO,OTHER SERVICES,681747.03,477804.32
,FISCAL YEAR 2018 EMD,OEPPO,OEPPO TOTALS:,681747.03,477804.32
,FISCAL YEAR 2018 EMD,OEPPO,OFFICE TOTALS:,681747.03,477804.32
,FISCAL YEAR 2018 CAO IMMEDIATE OFFICE,CONGRESSIONAL TRANSITION,OTHER SERVICES,1768.8,0
,FISCAL YEAR 2018 CAO IMMEDIATE OFFICE,CONGRESSIONAL TRANSITION,CONGRESSIONAL TRANSITION TOTALS:,1768.8,0
,FISCAL YEAR 2018 CAO IMMEDIATE OFFICE,CONGRESSIONAL TRANSITION,OFFICE TOTALS:,1768.8,0
,FISCAL YEAR 2018 NETWORKING,CONGRESSIONAL TRANSITION,OTHER SERVICES,26501.41,26501.41
,FISCAL YEAR 2018 NETWORKING,CONGRESSIONAL TRANSITION,CONGRESSIONAL TRANSITION TOTALS:,26501.41,26501.41
,FISCAL YEAR 2018 NETWORKING,CONGRESSIONAL TRANSITION,OFFICE TOTALS:,26501.41,26501.41
,FISCAL YEAR 2018 FURNISHINGS,CONGRESSIONAL TRANSITION,OTHER SERVICES,30478.72,0
,FISCAL YEAR 2018 FURNISHINGS,CONGRESSIONAL TRANSITION,CONGRESSIONAL TRANSITION TOTALS:,30478.72,0
,FISCAL YEAR 2018 FURNISHINGS,CONGRESSIONAL TRANSITION,OFFICE TOTALS:,30478.72,0
,FISCAL YEAR 2018 NEW MEMBER ORIENTATION,NEW MEMBERS ORIENTATION,TRAVEL,177.67,0
,FISCAL YEAR 2018 NEW MEMBER ORIENTATION,NEW MEMBERS ORIENTATION,NEW MEMBERS ORIENTATION TOTALS:,177.67,0
,FISCAL YEAR 2018 NEW MEMBER ORIENTATION,NEW MEMBERS ORIENTATION,OFFICE TOTALS:,177.67,0
,FISCAL YEAR 2018 LGTCS & SUPP IMMEDIATE OFFICE,CANNON RENEWAL,OTHER SERVICES,66583.93,24928.08
,FISCAL YEAR 2018 LGTCS & SUPP IMMEDIATE OFFICE,CANNON RENEWAL,SUPPLIES AND MATERIALS,2625.03,1469.74
,FISCAL YEAR 2018 LGTCS & SUPP IMMEDIATE OFFICE,CANNON RENEWAL,EQUIPMENT,812817.36,789459.19
,FISCAL YEAR 2018 LGTCS & SUPP IMMEDIATE OFFICE,CANNON RENEWAL,CANNON RENEWAL TOTALS:,882026.32,815857.01
,FISCAL YEAR 2018 LGTCS & SUPP IMMEDIATE OFFICE,CANNON RENEWAL,OFFICE TOTALS:,882026.32,815857.01
,FISCAL YEAR 2018 LIFE CYCLE REPLACEMENT,COMMUNICATIONS,EQUIPMENT,374354.39,81171.38
,FISCAL YEAR 2018 LIFE CYCLE REPLACEMENT,COMMUNICATIONS,COMMUNICATIONS TOTALS:,374354.39,81171.38
,FISCAL YEAR 2018 LIFE CYCLE REPLACEMENT,COMMUNICATIONS EQUIPMENT,OTHER SERVICES,415537.23,225922.83
,FISCAL YEAR 2018 LIFE CYCLE REPLACEMENT,COMMUNICATIONS EQUIPMENT,EQUIPMENT,967422.18,534851.91
,FISCAL YEAR 2018 LIFE CYCLE REPLACEMENT,COMMUNICATIONS EQUIPMENT,COMMUNICATIONS EQUIPMENT TOTALS:,1382959.41,760774.74
,FISCAL YEAR 2018 LIFE CYCLE REPLACEMENT,COMMUNICATIONS EQUIPMENT,OFFICE TOTALS:,1757313.8,841946.12
,FISCAL YEAR 2018 LIFE CYCLE REPLACEMENT,PROJECT MANAGEMENT,OTHER SERVICES,24750,24750
,FISCAL YEAR 2018 LIFE CYCLE REPLACEMENT,PROJECT MANAGEMENT,EQUIPMENT,152521,152521
,FISCAL YEAR 2018 LIFE CYCLE REPLACEMENT,PROJECT MANAGEMENT,PROJECT MANAGEMENT TOTALS:,177271,177271
,FISCAL YEAR 2018 LIFE CYCLE REPLACEMENT,PROJECT MANAGEMENT,OFFICE TOTALS:,177271,177271
,FISCAL YEAR 2018 HOUSE RECORDING STUDIO,ADMIN (COMM ROOM),OTHER SERVICES,16805.46,0
,FISCAL YEAR 2018 HOUSE RECORDING STUDIO,ADMIN (COMM ROOM),SUPPLIES AND MATERIALS,169,0
