BIOGUIDE_ID,OFFICE,PROGRAM,CATEGORY,YTD,AMOUNT
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,PERSONNEL COMPENSATION,667326.08,667326.08
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,AUDIT  ADVISORY  INVESTIGATION TOTALS:,667326.08,667326.08
,FISCAL YEAR 2019 OFFICE OF INSPECTOR GENERAL,AUDIT  ADVISORY  INVESTIGATION,OFFICE TOTALS:,785376.32,785376.32
,FISCAL YEAR 2019 LAW REVISION COUNSEL,ADMIN AND OPS,RENT  COMMUNICATION  UTILITIES,1119.1,1119.1
,FISCAL YEAR 2019 LAW REVISION COUNSEL,ADMIN AND OPS,OTHER SERVICES,395,395
,FISCAL YEAR 2019 LAW REVISION COUNSEL,ADMIN AND OPS,SUPPLIES AND MATERIALS,5218.87,5218.87
,FISCAL YEAR 2019 LAW REVISION COUNSEL,ADMIN AND OPS,EQUIPMENT,1303,1303
,FISCAL YEAR 2019 LAW REVISION COUNSEL,ADMIN AND OPS,ADMIN AND OPS TOTALS:,8035.97,8035.97
,FISCAL YEAR 2019 LAW REVISION COUNSEL,USC CODIFICATION & MAINTENANCE,PERSONNEL COMPENSATION,545338.02,545338.02
,FISCAL YEAR 2019 LAW REVISION COUNSEL,USC CODIFICATION & MAINTENANCE,USC CODIFICATION & MAINTENANCE TOTALS:,545338.02,545338.02
,FISCAL YEAR 2019 LAW REVISION COUNSEL,USC CODIFICATION & MAINTENANCE,OFFICE TOTALS:,553373.99,553373.99
,FISCAL YEAR 2019 LEGISLATIVE COUNSEL,ADMIN AND OPS,RENT  COMMUNICATION  UTILITIES,6283.8,6283.8
,FISCAL YEAR 2019 LEGISLATIVE COUNSEL,ADMIN AND OPS,OTHER SERVICES,3620.56,3620.56
,FISCAL YEAR 2019 LEGISLATIVE COUNSEL,ADMIN AND OPS,SUPPLIES AND MATERIALS,16087.94,16087.94
,FISCAL YEAR 2019 LEGISLATIVE COUNSEL,ADMIN AND OPS,EQUIPMENT,15062.3,15062.3
,FISCAL YEAR 2019 LEGISLATIVE COUNSEL,ADMIN AND OPS,ADMIN AND OPS TOTALS:,41054.6,41054.6
,FISCAL YEAR 2019 LEGISLATIVE COUNSEL,DRAFTING LEGISLATION,PERSONNEL COMPENSATION,2203278.43,2203278.43
,FISCAL YEAR 2019 LEGISLATIVE COUNSEL,DRAFTING LEGISLATION,DRAFTING LEGISLATION TOTALS:,2203278.43,2203278.43
,FISCAL YEAR 2019 LEGISLATIVE COUNSEL,DRAFTING LEGISLATION,OFFICE TOTALS:,2244333.03,2244333.03
,FISCAL YEAR 2019 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,PERSONNEL COMPENSATION,71708.31,71708.31
,FISCAL YEAR 2019 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,RENT  COMMUNICATION  UTILITIES,708.59,708.59
,FISCAL YEAR 2019 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,SUPPLIES AND MATERIALS,2362.7,2362.7
,FISCAL YEAR 2019 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,EQUIPMENT,330,330
,FISCAL YEAR 2019 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,SALARIES  OFFICERS & EMPLOYEES TOTALS:,75109.6,75109.6
,FISCAL YEAR 2019 INTERPARLIAMENTARY AFFAIRS,SALARIES  OFFICERS & EMPLOYEES,OFFICE TOTALS:,75109.6,75109.6
,FISCAL YEAR 2019 CAO ADVANCED BUSINESS SOLUTION,ATLAS,OTHER SERVICES,53246.43,53246.43
,FISCAL YEAR 2019 CAO ADVANCED BUSINESS SOLUTION,ATLAS,ATLAS TOTALS:,53246.43,53246.43
,FISCAL YEAR 2019 CAO ADVANCED BUSINESS SOLUTION,PD REPLACEMENT PROJECT,OTHER SERVICES,148570.01,148570.01
,FISCAL YEAR 2019 CAO ADVANCED BUSINESS SOLUTION,PD REPLACEMENT PROJECT,PD REPLACEMENT PROJECT TOTALS:,148570.01,148570.01
,FISCAL YEAR 2019 CAO ADVANCED BUSINESS SOLUTION,PD REPLACEMENT PROJECT,OFFICE TOTALS:,201816.44,201816.44
,FISCAL YEAR 2019 CLERK OF THE HOUSE,LIMS,OTHER SERVICES,195552,195552
,FISCAL YEAR 2019 CLERK OF THE HOUSE,LIMS,LIMS TOTALS:,195552,195552
,FISCAL YEAR 2019 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,OTHER SERVICES,432.12,432.12
,FISCAL YEAR 2019 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,SUPPLIES AND MATERIALS,796.68,796.68
,FISCAL YEAR 2019 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,EQUIPMENT,125969.89,125969.89
,FISCAL YEAR 2019 CLERK OF THE HOUSE,ELECTRONIC VOTING SYSTEM,ELECTRONIC VOTING SYSTEM TOTALS:,127198.69,127198.69
,FISCAL YEAR 2019 CLERK OF THE HOUSE,CANNON RENEWAL,RENT  COMMUNICATION  UTILITIES,397.86,397.86
,FISCAL YEAR 2019 CLERK OF THE HOUSE,CANNON RENEWAL,OTHER SERVICES,24034.2,24034.2
,FISCAL YEAR 2019 CLERK OF THE HOUSE,CANNON RENEWAL,CANNON RENEWAL TOTALS:,24432.06,24432.06
,FISCAL YEAR 2019 CLERK OF THE HOUSE,CANNON RENEWAL,OFFICE TOTALS:,347182.75,347182.75
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,OTHER SERVICES,37056.71,37056.71
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,EQUIPMENT,9017.3,9017.3
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,NON - PERSONNEL TOTALS:,46074.01,46074.01
,FISCAL YEAR 2019 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT,EQUIPMENT,129253.19,129253.19
,FISCAL YEAR 2019 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT,MEMB DSTOFF SECUR ASSMNT TOTALS:,129253.19,129253.19
,FISCAL YEAR 2019 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT,OFFICE TOTALS:,175327.2,175327.2
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,TRAVEL,6117.98,6117.98
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,RENT  COMMUNICATION  UTILITIES,26090.42,26090.42
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,PRINTING AND REPRODUCTION,377.7,377.7
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,OTHER SERVICES,27060,27060
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,SUPPLIES AND MATERIALS,14230.23,14230.23
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,EQUIPMENT,18471.26,18471.26
,FISCAL YEAR 2019 SERGEANT AT ARMS,NON - PERSONNEL,NON - PERSONNEL TOTALS:,92347.59,92347.59
,FISCAL YEAR 2019 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,OTHER SERVICES,12858.52,12858.52
,FISCAL YEAR 2019 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,MEMB DSTOFF SECUR ASSMNT OTH TOTALS:,12858.52,12858.52
,FISCAL YEAR 2019 SERGEANT AT ARMS,MEMB DSTOFF SECUR ASSMNT OTH,OFFICE TOTALS:,105206.11,105206.11
,FISCAL YEAR 2019 NETWORKING,CONGRESSIONAL TRANSITION,OTHER SERVICES,68167.49,68167.49
,FISCAL YEAR 2019 NETWORKING,CONGRESSIONAL TRANSITION,CONGRESSIONAL TRANSITION TOTALS:,68167.49,68167.49
,FISCAL YEAR 2019 NETWORKING,CONGRESSIONAL TRANSITION,OFFICE TOTALS:,68167.49,68167.49
,FISCAL YEAR 2019 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,OTHER SERVICES,8446.13,8446.13
,FISCAL YEAR 2019 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,CONGRESSIONAL TRANSITION TOTALS:,8446.13,8446.13
,FISCAL YEAR 2019 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,OFFICE TOTALS:,8446.13,8446.13
,FISCAL YEAR 2019 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,OTHER SERVICES,901.2,901.2
,FISCAL YEAR 2019 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,SUPPLIES AND MATERIALS,12496.05,12496.05
,FISCAL YEAR 2019 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,CONGRESSIONAL TRANSITION TOTALS:,13397.25,13397.25
,FISCAL YEAR 2019 IT CUSTOMER SOLUTIONS,CONGRESSIONAL TRANSITION,OFFICE TOTALS:,13397.25,13397.25
,FISCAL YEAR 2019 FURNISHINGS,CONGRESSIONAL TRANSITION,OTHER SERVICES,118790.72,118790.72
,FISCAL YEAR 2019 FURNISHINGS,CONGRESSIONAL TRANSITION,CONGRESSIONAL TRANSITION TOTALS:,118790.72,118790.72
,FISCAL YEAR 2019 FURNISHINGS,CONGRESSIONAL TRANSITION,OFFICE TOTALS:,118790.72,118790.72
,FISCAL YEAR 2019 ASSET MANAGEMENT,CONGRESSIONAL TRANSITION,SUPPLIES AND MATERIALS,389,389
,FISCAL YEAR 2019 ASSET MANAGEMENT,CONGRESSIONAL TRANSITION,EQUIPMENT,170,170
,FISCAL YEAR 2019 ASSET MANAGEMENT,CONGRESSIONAL TRANSITION,CONGRESSIONAL TRANSITION TOTALS:,559,559
,FISCAL YEAR 2019 ASSET MANAGEMENT,CONGRESSIONAL TRANSITION,OFFICE TOTALS:,559,559
,FISCAL YEAR 2019 MODULAR FURNITURE & TRANSITION,CONGRESSIONAL TRANSITION,OTHER SERVICES,42761.15,42761.15
,FISCAL YEAR 2019 MODULAR FURNITURE & TRANSITION,CONGRESSIONAL TRANSITION,CONGRESSIONAL TRANSITION TOTALS:,42761.15,42761.15
,FISCAL YEAR 2019 MODULAR FURNITURE & TRANSITION,CONGRESSIONAL TRANSITION,OFFICE TOTALS:,42761.15,42761.15
,FISCAL YEAR 2019 LOGISTICS,CONGRESSIONAL TRANSITION,OTHER SERVICES,230558.5,230558.5
,FISCAL YEAR 2019 LOGISTICS,CONGRESSIONAL TRANSITION,CONGRESSIONAL TRANSITION TOTALS:,230558.5,230558.5
,FISCAL YEAR 2019 LOGISTICS,CONGRESSIONAL TRANSITION,OFFICE TOTALS:,230558.5,230558.5
,FISCAL YEAR 2019 NEW MEMBER ORIENTATION,NEW MEMBERS ORIENTATION,TRAVEL,4586.87,4586.87
,FISCAL YEAR 2019 NEW MEMBER ORIENTATION,NEW MEMBERS ORIENTATION,RENT  COMMUNICATION  UTILITIES,18695.7,18695.7
,FISCAL YEAR 2019 NEW MEMBER ORIENTATION,NEW MEMBERS ORIENTATION,PRINTING AND REPRODUCTION,327.5,327.5
,FISCAL YEAR 2019 NEW MEMBER ORIENTATION,NEW MEMBERS ORIENTATION,OTHER SERVICES,23040,23040
,FISCAL YEAR 2019 NEW MEMBER ORIENTATION,NEW MEMBERS ORIENTATION,SUPPLIES AND MATERIALS,92965.74,92965.74
,FISCAL YEAR 2019 NEW MEMBER ORIENTATION,NEW MEMBERS ORIENTATION,NEW MEMBERS ORIENTATION TOTALS:,139615.81,139615.81
,FISCAL YEAR 2019 NEW MEMBER ORIENTATION,NEW MEMBERS ORIENTATION,OFFICE TOTALS:,139615.81,139615.81
,FISCAL YEAR 2019 LIFE CYCLE REPLACEMENT,COMMUNICATIONS SERVICES,OTHER SERVICES,1104.38,1104.38
,FISCAL YEAR 2019 LIFE CYCLE REPLACEMENT,COMMUNICATIONS SERVICES,COMMUNICATIONS SERVICES TOTALS:,1104.38,1104.38
,FISCAL YEAR 2019 LIFE CYCLE REPLACEMENT,COMMUNICATIONS EQUIPMENT,OTHER SERVICES,204837.9,204837.9
,FISCAL YEAR 2019 LIFE CYCLE REPLACEMENT,COMMUNICATIONS EQUIPMENT,EQUIPMENT,385950.55,385950.55
,FISCAL YEAR 2019 LIFE CYCLE REPLACEMENT,COMMUNICATIONS EQUIPMENT,COMMUNICATIONS EQUIPMENT TOTALS:,590788.45,590788.45
,FISCAL YEAR 2019 LIFE CYCLE REPLACEMENT,COMMUNICATIONS EQUIPMENT,OFFICE TOTALS:,591892.83,591892.83
,FISCAL YEAR 2019 COMMITTEE RENOVATION PROJECT,COMMITTEE BROADCAST ROOM,OTHER SERVICES,292371.57,292371.57
,FISCAL YEAR 2019 COMMITTEE RENOVATION PROJECT,COMMITTEE BROADCAST ROOM,COMMITTEE BROADCAST ROOM TOTALS:,292371.57,292371.57
,FISCAL YEAR 2019 COMMITTEE RENOVATION PROJECT,COMMITTEE BROADCAST ROOM,OFFICE TOTALS:,292371.57,292371.57
,2018 HON. 13TH DISTRICT OF MICHIGAN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,17.78,2.13
,2018 HON. 13TH DISTRICT OF MICHIGAN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,759070.86,106331.1
,2018 HON. 13TH DISTRICT OF MICHIGAN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,1854.73,0
,2018 HON. 13TH DISTRICT OF MICHIGAN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,119069.28,29965.68
,2018 HON. 13TH DISTRICT OF MICHIGAN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,79.9,0
,2018 HON. 13TH DISTRICT OF MICHIGAN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,40581.4,6882.07
,2018 HON. 13TH DISTRICT OF MICHIGAN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5599.09,483.49
,2018 HON. 13TH DISTRICT OF MICHIGAN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,26145.35,15283.7
,2018 HON. 13TH DISTRICT OF MICHIGAN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,952418.39,158948.17
,2018 HON. 13TH DISTRICT OF MICHIGAN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,952418.39,158948.17
,2018 HON. 18TH DISTRICT OF PENNSYLVANIA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,86.77,0
,2018 HON. 18TH DISTRICT OF PENNSYLVANIA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,159740.75,0
,2018 HON. 18TH DISTRICT OF PENNSYLVANIA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,243.36,0
,2018 HON. 18TH DISTRICT OF PENNSYLVANIA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,20985.35,0
,2018 HON. 18TH DISTRICT OF PENNSYLVANIA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,13880.98,0
,2018 HON. 18TH DISTRICT OF PENNSYLVANIA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4644.41,0
,2018 HON. 18TH DISTRICT OF PENNSYLVANIA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,20726.75,0
,2018 HON. 18TH DISTRICT OF PENNSYLVANIA,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,220308.37,0
,2018 HON. 18TH DISTRICT OF PENNSYLVANIA,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,220308.37,0
,2018 HON. 8TH DISTRICT OF ARIZONA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,343.71,0
,2018 HON. 8TH DISTRICT OF ARIZONA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,337584.72,0
,2018 HON. 8TH DISTRICT OF ARIZONA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,4543.97,0
,2018 HON. 8TH DISTRICT OF ARIZONA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,36506.89,0
,2018 HON. 8TH DISTRICT OF ARIZONA,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,66.95,0
,2018 HON. 8TH DISTRICT OF ARIZONA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,16111.09,0
,2018 HON. 8TH DISTRICT OF ARIZONA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8932,0
,2018 HON. 8TH DISTRICT OF ARIZONA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,19398.28,0
,2018 HON. 8TH DISTRICT OF ARIZONA,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,423487.61,0
,2018 HON. 8TH DISTRICT OF ARIZONA,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,423487.61,0
A000374,2018 HON. RALPH ABRAHAM,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,37547.16,586.11
A000374,2018 HON. RALPH ABRAHAM,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,998545.55,281325
A000374,2018 HON. RALPH ABRAHAM,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,132092.03,40458.09
A000374,2018 HON. RALPH ABRAHAM,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,83437.26,21546.48
A000374,2018 HON. RALPH ABRAHAM,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,27810.79,599.93
A000374,2018 HON. RALPH ABRAHAM,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,27759.11,6600
A000374,2018 HON. RALPH ABRAHAM,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,26275.69,8931.53
A000374,2018 HON. RALPH ABRAHAM,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3260.8,466.2
A000374,2018 HON. RALPH ABRAHAM,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1336728.39,360513.34
A000374,2018 HON. RALPH ABRAHAM,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1336728.39,360513.34
A000370,2018 HON. ALMA S. ADAMS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,12482.49,309.06
A000370,2018 HON. ALMA S. ADAMS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,983560.89,327749.79
A000370,2018 HON. ALMA S. ADAMS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,52166.06,10086.23
A000370,2018 HON. ALMA S. ADAMS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,85197.11,24076.04
A000370,2018 HON. ALMA S. ADAMS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,19321.16,185.85
A000370,2018 HON. ALMA S. ADAMS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,27667.94,6876
A000370,2018 HON. ALMA S. ADAMS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,37811.08,22497.5
A000370,2018 HON. ALMA S. ADAMS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2594.01,414
A000370,2018 HON. ALMA S. ADAMS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1220800.74,392194.47
A000370,2018 HON. ALMA S. ADAMS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1220800.74,392194.47
A000055,2018 HON. ROBERT B. ADERHOLT,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,8109.48,1249.74
A000055,2018 HON. ROBERT B. ADERHOLT,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,997675.43,286535.09
A000055,2018 HON. ROBERT B. ADERHOLT,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,95707.62,31466.36
A000055,2018 HON. ROBERT B. ADERHOLT,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,96465.82,27389.3
A000055,2018 HON. ROBERT B. ADERHOLT,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,4626.6,538.24
A000055,2018 HON. ROBERT B. ADERHOLT,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,27510.67,5535
A000055,2018 HON. ROBERT B. ADERHOLT,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,22509.31,11736.66
A000055,2018 HON. ROBERT B. ADERHOLT,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,8086.06,2054.25
A000055,2018 HON. ROBERT B. ADERHOLT,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1260690.99,366504.64
A000055,2018 HON. ROBERT B. ADERHOLT,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1260690.99,366504.64
A000371,2018 HON. PETE AGUILAR,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,7578.75,142.02
A000371,2018 HON. PETE AGUILAR,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,987346.34,302090.73
A000371,2018 HON. PETE AGUILAR,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,65683.28,11759.83
A000371,2018 HON. PETE AGUILAR,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,111921.1,24037.68
A000371,2018 HON. PETE AGUILAR,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,20636.79,110.6
A000371,2018 HON. PETE AGUILAR,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,40343.22,10499
A000371,2018 HON. PETE AGUILAR,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,33947.02,11117.51
A000371,2018 HON. PETE AGUILAR,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,5048.05,1240
A000371,2018 HON. PETE AGUILAR,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1272504.55,360997.37
A000371,2018 HON. PETE AGUILAR,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1272504.55,360997.37
A000372,2018 HON. RICK W. ALLEN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,99165.05,10498.89
A000372,2018 HON. RICK W. ALLEN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,885525.71,247445.97
A000372,2018 HON. RICK W. ALLEN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,56425.08,11853.96
A000372,2018 HON. RICK W. ALLEN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,67861.33,15241.56
A000372,2018 HON. RICK W. ALLEN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,88787.37,1465.25
A000372,2018 HON. RICK W. ALLEN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,28152.87,5355
A000372,2018 HON. RICK W. ALLEN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,29855.54,23280.08
A000372,2018 HON. RICK W. ALLEN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,6049.69,859.5
A000372,2018 HON. RICK W. ALLEN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1261822.64,316000.21
A000372,2018 HON. RICK W. ALLEN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1261822.64,316000.21
A000367,2018 HON. JUSTIN A. AMASH,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,665.4,14.34
A000367,2018 HON. JUSTIN A. AMASH,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,905556.04,252173.21
A000367,2018 HON. JUSTIN A. AMASH,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,27794.06,8360.35
A000367,2018 HON. JUSTIN A. AMASH,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,80215.79,21871.8
A000367,2018 HON. JUSTIN A. AMASH,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,273.94,148.17
A000367,2018 HON. JUSTIN A. AMASH,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,26509.69,7144.44
A000367,2018 HON. JUSTIN A. AMASH,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,22582.91,15587.69
A000367,2018 HON. JUSTIN A. AMASH,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,5483.23,960.23
A000367,2018 HON. JUSTIN A. AMASH,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1069081.06,306260.23
A000367,2018 HON. JUSTIN A. AMASH,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1069081.06,306260.23
A000369,2018 HON. MARK E. AMODEI,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,790.56,296.43
A000369,2018 HON. MARK E. AMODEI,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,874745.03,274154.71
A000369,2018 HON. MARK E. AMODEI,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,60789.36,16295.13
A000369,2018 HON. MARK E. AMODEI,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,99245.16,28122.7
A000369,2018 HON. MARK E. AMODEI,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,4815.08,2938.47
A000369,2018 HON. MARK E. AMODEI,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,18995,5175
A000369,2018 HON. MARK E. AMODEI,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,40776.95,28357.26
A000369,2018 HON. MARK E. AMODEI,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3349.6,962.4
A000369,2018 HON. MARK E. AMODEI,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1103506.74,356302.1
A000369,2018 HON. MARK E. AMODEI,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1103506.74,356302.1
A000375,2018 HON. JODEY C. ARRINGTON,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,40613.8,669.89
A000375,2018 HON. JODEY C. ARRINGTON,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,749848.91,169499.33
A000375,2018 HON. JODEY C. ARRINGTON,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,62991.84,23027.82
A000375,2018 HON. JODEY C. ARRINGTON,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,84290.59,18274.03
A000375,2018 HON. JODEY C. ARRINGTON,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,47543.73,383.1
A000375,2018 HON. JODEY C. ARRINGTON,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,27526.59,8916
A000375,2018 HON. JODEY C. ARRINGTON,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,25884.78,13193.19
